Transcript_ID,HUVEC_low1,HUVEC_low2,HUVEC_low3,HUVEC_high1,HUVEC_high2,HUVEC_high3,HUVEC_high4,HUAEC_low1,HUAEC_low2,HUAEC_low3,HUAEC_low4,HUAEC_high1,HUAEC_high2,HUAEC_high3,HUAEC_high4
ENST00000688918.1,7,6,3,8,0,4,4,2,2,13,8,0,0,3,3
ENST00000688922.2,4,1,2,2,7,3,1,2,2,7,2,1,0,3,2
ENST00000688923.1,1,3,0,1,0,2,3,0,1,0,0,0,0,0,0
ENST00000688924.1,3,3,3,5,2,6,4,3,6,5,2,3,4,6,4
ENST00000688926.1,9,3,4,34,19,52,3,34,36,42,45,24,7,41,26
ENST00000688927.1,0,0,0,0,1,0,0,0,0,0,2,0,0,2,1
ENST00000688928.1,2,2,2,0,1,2,5,0,3,3,0,0,0,0,2
ENST00000688933.1,2,4,6,0,4,3,4,4,2,6,6,2,0,4,1
ENST00000688934.1,0,0,2,0,0,1,1,2,0,0,0,1,0,0,0
ENST00000688939.2,0,2,0,0,0,3,0,1,0,0,0,0,0,1,0
ENST00000688940.1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
ENST00000688943.1,0,4,3,3,1,1,3,4,4,5,2,2,0,1,0
ENST00000688944.2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1
ENST00000688949.1,2,0,0,1,0,0,0,0,3,3,0,4,0,2,0
ENST00000688952.1,11,13,6,35,14,46,12,63,57,79,51,71,17,61,42
ENST00000688953.1,0,0,0,3,0,0,0,1,0,0,2,0,0,1,0
ENST00000688956.1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENST00000688959.1,1,3,0,5,5,3,2,4,8,2,6,7,0,2,6
ENST00000688960.1,2,0,0,2,0,2,0,0,0,0,1,2,0,0,0
ENST00000688962.1,0,0,0,0,1,2,1,1,1,3,0,0,0,1,0
ENST00000688963.1,1,1,0,1,3,3,1,5,6,8,3,6,0,1,1
ENST00000688964.1,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0
ENST00000688966.1,0,0,0,0,0,1,0,0,2,0,3,2,0,0,0
ENST00000688967.1,3,1,0,2,4,6,1,3,3,5,1,2,0,2,4
ENST00000688968.1,9,9,3,24,12,35,9,18,33,41,32,29,9,41,27
ENST00000688969.1,1,1,0,0,2,0,2,0,0,0,1,0,0,1,1
ENST00000688971.1,4,1,2,9,2,2,1,1,4,3,6,0,0,5,2
ENST00000688972.1,21,7,8,14,25,11,11,22,17,27,15,16,3,14,4
ENST00000688976.1,1,3,0,3,0,3,0,6,1,11,3,2,0,4,0
ENST00000688985.1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
ENST00000688987.1,0,5,0,3,1,0,0,0,3,2,3,1,0,0,2
ENST00000688989.1,0,1,0,1,1,4,2,2,3,1,1,1,0,1,3
ENST00000688996.1,278,381,292,990,699,1465,501,879,1385,1410,1107,1082,148,1013,878
ENST00000689000.1,0,0,0,1,0,0,1,1,0,2,2,2,0,1,2
ENST00000689001.1,56,50,24,79,57,53,37,52,65,93,55,47,7,48,38
ENST00000689006.1,8,5,8,14,9,19,7,23,49,43,28,11,2,10,21
ENST00000689012.1,0,4,0,1,0,0,4,0,0,1,0,0,0,0,0
ENST00000689014.1,2,1,3,2,2,2,0,2,0,1,1,0,0,0,1
ENST00000689022.2,0,0,0,0,0,2,0,0,4,3,1,3,0,1,1
ENST00000689024.2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3
ENST00000689025.1,0,2,4,0,1,1,1,1,5,5,1,2,0,2,3
ENST00000689028.1,0,0,4,1,0,4,1,2,0,9,0,2,0,6,3
ENST00000689029.1,0,0,2,2,1,3,4,2,0,3,5,1,1,2,2
ENST00000689035.1,33,7,6,15,15,16,13,8,21,26,19,16,5,9,10
ENST00000689041.1,4,5,5,9,8,26,7,11,10,6,11,9,4,10,12
ENST00000689042.1,2,0,0,0,2,2,0,1,4,8,1,1,1,2,2
ENST00000689048.2,3,0,0,5,4,3,2,2,2,4,11,4,0,9,3
ENST00000689051.2,0,0,0,2,0,0,0,0,3,2,2,0,0,0,2
ENST00000689052.1,0,1,0,1,0,1,2,0,1,1,0,0,0,0,0
ENST00000689057.1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
ENST00000689058.1,0,2,0,0,0,3,0,0,0,2,0,0,0,0,0
ENST00000689059.1,0,0,0,1,0,0,0,2,3,1,2,4,0,0,0
ENST00000689067.1,0,0,0,0,0,2,0,0,2,2,4,4,0,2,3
ENST00000689072.1,0,2,0,0,2,4,0,0,4,0,5,0,0,0,0
ENST00000689076.1,0,1,2,0,4,11,0,5,9,6,12,2,2,7,5
ENST00000689083.1,0,0,2,0,0,0,0,1,1,0,2,0,0,0,1
ENST00000689084.1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0
ENST00000689087.1,2,0,0,0,0,0,0,0,1,4,0,3,0,0,0
ENST00000689089.1,3,13,5,12,7,6,6,2,14,16,9,10,2,5,6
ENST00000689098.1,1,2,0,3,0,2,0,0,1,0,0,0,0,2,0
ENST00000689100.1,3,1,3,2,2,1,0,0,7,5,5,2,0,2,2
ENST00000689101.1,3,2,0,1,0,3,1,2,3,3,0,2,0,1,0
ENST00000689103.1,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0
ENST00000689105.1,4,4,0,14,6,13,3,10,12,15,20,23,0,14,13
ENST00000689106.1,0,0,0,1,0,1,1,0,4,4,2,0,0,1,3
ENST00000689107.1,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0
ENST00000689110.1,1,2,4,4,1,0,2,1,1,3,1,2,0,0,0
ENST00000689117.1,0,0,0,2,4,0,0,6,0,1,2,0,0,10,1
ENST00000689118.1,2,0,0,1,4,2,6,0,2,3,0,0,0,0,2
ENST00000689119.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ENST00000689124.1,15,27,11,25,27,22,19,15,17,19,10,8,0,3,13
ENST00000689129.1,2,8,0,0,8,3,1,2,2,10,2,3,0,0,0
ENST00000689132.1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
ENST00000689134.1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
ENST00000689137.1,1,0,0,0,1,0,0,1,2,0,3,0,0,0,0
ENST00000689141.1,0,0,0,0,0,2,0,3,2,9,8,2,1,2,3
ENST00000689142.1,1,3,0,0,0,0,0,0,3,1,3,0,0,0,0
ENST00000689147.1,12,8,10,18,5,18,11,12,10,14,12,14,0,16,9
ENST00000689148.1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,2
ENST00000689149.1,16,19,13,19,30,35,17,9,24,29,23,21,11,26,15
ENST00000689152.1,4,4,5,11,14,8,5,6,6,13,8,8,1,5,6
ENST00000689153.2,2,1,0,1,0,0,0,0,3,0,0,0,1,0,0
ENST00000689155.1,5,3,1,2,2,2,4,0,5,0,2,1,0,2,0
ENST00000689160.2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
ENST00000689167.1,0,0,0,2,0,1,0,2,3,0,0,7,1,1,0
ENST00000689168.2,1,2,0,5,0,11,4,6,2,5,8,4,0,2,4
ENST00000689169.1,0,0,0,1,0,1,0,0,1,3,0,1,0,1,0
ENST00000689172.1,10,9,6,28,9,17,5,14,25,33,18,17,0,17,14
ENST00000689174.1,2,2,0,3,2,2,0,7,4,4,1,2,1,0,0
ENST00000689182.1,0,3,0,6,3,7,2,2,5,3,11,10,2,8,8
ENST00000689184.1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1
ENST00000689186.1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
ENST00000689187.1,0,0,0,0,2,0,0,4,5,3,0,2,0,0,1
ENST00000689189.1,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0
ENST00000689194.1,0,0,0,2,0,3,0,3,2,2,0,0,0,0,0
ENST00000689195.1,0,0,0,2,0,0,0,1,3,4,3,0,0,1,0
ENST00000689205.1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0
ENST00000689206.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ENST00000689210.1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
ENST00000689214.1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0
ENST00000689215.1,3,2,1,0,1,1,4,1,5,1,3,0,0,0,2
ENST00000689216.1,0,1,0,1,1,4,2,3,1,0,0,1,0,0,1
ENST00000689217.1,15,15,11,11,22,12,11,10,23,15,22,10,0,8,11
ENST00000689229.2,0,0,1,0,0,0,0,4,2,0,1,0,0,3,0
ENST00000689230.1,1,0,0,1,2,4,0,0,2,1,1,4,0,4,0
ENST00000689238.1,51,107,100,432,186,637,137,700,880,948,952,856,154,883,679
ENST00000689239.1,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0
ENST00000689245.1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0
ENST00000689249.1,2,0,0,0,0,0,0,0,1,1,1,0,0,1,0
ENST00000689251.2,0,1,0,0,1,0,0,1,0,3,0,0,0,2,0
ENST00000689252.1,2,2,0,2,2,6,4,10,13,11,11,4,3,4,3
ENST00000689255.2,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0
ENST00000689256.1,0,2,0,5,3,3,0,2,5,4,5,3,0,5,0
ENST00000689259.1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ENST00000689261.1,3,5,2,9,5,5,9,5,6,6,6,2,2,3,6
ENST00000689267.1,0,0,0,1,1,1,2,6,2,4,1,2,0,1,3
ENST00000689272.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
ENST00000689276.1,0,0,0,2,3,0,3,2,0,3,1,1,0,2,0
ENST00000689278.1,12,13,16,7,4,6,12,2,3,5,18,12,0,7,2
ENST00000689283.1,0,0,0,0,2,0,0,0,2,0,2,0,0,2,1
ENST00000689284.1,1,0,0,0,1,0,3,1,1,3,0,0,0,1,1
ENST00000689285.1,78,38,15,67,44,57,30,42,76,62,44,49,13,59,40
ENST00000689286.1,3,3,0,2,4,7,3,4,7,11,6,5,3,9,9
ENST00000689290.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
ENST00000689291.1,1,1,0,3,4,4,2,0,3,1,1,3,0,1,0
ENST00000689300.1,0,0,2,0,3,2,7,0,1,2,0,0,0,0,0
ENST00000689304.1,0,1,0,2,3,0,0,1,0,0,2,0,0,0,0
ENST00000689306.1,1,7,0,2,0,3,0,0,0,2,4,1,0,0,1
ENST00000689312.1,3,2,0,19,2,7,4,14,22,21,11,11,2,6,4
ENST00000689313.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ENST00000689321.1,7,3,3,9,6,5,7,9,2,10,11,3,2,5,7
ENST00000689322.1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
ENST00000689323.1,4,5,0,4,5,6,7,7,9,13,3,5,0,2,2
ENST00000689331.1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
ENST00000689341.1,0,2,0,1,0,1,1,3,0,3,0,0,0,0,0
ENST00000689345.1,2,0,2,1,3,6,4,3,11,3,8,2,0,5,0
ENST00000689346.1,0,0,0,0,2,0,0,2,7,4,0,3,0,3,0
ENST00000689348.1,0,0,1,2,4,10,2,2,2,8,4,7,0,3,3
ENST00000689351.1,0,1,1,1,1,2,1,0,0,0,3,0,0,1,0
ENST00000689352.1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
ENST00000689354.1,2,1,0,2,0,5,0,0,3,1,1,3,0,3,0
ENST00000689365.1,0,0,0,0,0,1,0,0,8,0,2,3,0,0,0
ENST00000689366.1,4,4,5,3,2,1,6,3,4,7,2,1,1,4,1
ENST00000689372.1,5,0,1,0,0,3,0,0,1,0,1,0,0,0,0
ENST00000689373.1,3,1,0,1,0,3,0,0,0,1,0,1,0,1,3
ENST00000689375.1,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0
ENST00000689376.1,0,0,0,1,1,2,0,4,3,1,0,3,0,3,1
ENST00000689380.1,8,7,1,8,8,2,5,3,5,9,2,5,3,2,5
ENST00000689383.1,0,0,1,2,0,7,2,3,7,7,8,7,2,8,2
ENST00000689387.1,3,0,2,4,0,2,0,3,4,2,5,0,0,0,4
ENST00000689394.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ENST00000689399.1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
ENST00000689401.1,2,3,0,4,4,3,7,3,5,3,3,1,1,2,5
ENST00000689404.1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
ENST00000689405.2,1,0,4,3,0,7,3,7,2,6,2,9,3,16,4
ENST00000689406.1,6,4,2,4,4,5,1,3,9,11,6,8,4,16,2
ENST00000689408.1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,2
ENST00000689413.2,3,4,1,1,1,1,4,0,2,0,0,1,0,0,2
ENST00000689414.2,0,0,1,6,0,8,2,9,12,6,16,3,1,8,9
ENST00000689415.1,12,8,6,22,12,16,8,10,23,30,20,18,5,20,16
ENST00000689416.1,0,0,0,0,1,0,0,4,2,1,5,2,0,0,0
ENST00000689417.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
ENST00000689419.2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
ENST00000689426.1,29,24,19,22,29,30,26,27,56,76,36,46,7,42,36
ENST00000689427.2,0,0,0,0,0,1,1,0,1,6,2,1,0,1,1
ENST00000689431.1,0,0,0,2,0,4,0,1,3,7,1,1,0,1,4
ENST00000689434.1,3,3,0,3,6,0,6,0,9,4,2,1,0,0,4
ENST00000689439.1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
ENST00000689440.1,47,33,35,101,85,85,71,60,123,125,94,67,16,71,75
ENST00000689445.1,3,5,1,8,3,0,0,3,5,0,1,4,0,2,4
ENST00000689447.1,0,0,0,1,0,0,0,1,1,2,2,2,0,0,2
ENST00000689458.2,1,0,0,0,5,1,0,0,2,0,5,3,0,5,4
ENST00000689460.1,688,806,684,2508,1565,3463,1185,2708,3840,4183,3783,3806,639,3571,2675
ENST00000689463.1,0,0,0,1,0,1,0,0,2,4,5,0,0,0,0
ENST00000689467.1,0,1,0,0,0,3,0,4,1,0,1,3,1,0,2
ENST00000689468.2,1,0,0,2,3,0,1,1,2,0,0,0,0,2,0
ENST00000689469.2,10,21,11,52,30,68,21,72,95,100,101,92,24,85,70
ENST00000689471.1,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0
ENST00000689474.1,0,0,0,0,2,2,1,0,0,4,0,3,0,3,0
ENST00000689475.1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
ENST00000689479.1,1,0,0,0,4,1,0,0,0,4,1,0,0,3,0
ENST00000689482.1,3,2,0,2,0,6,0,0,0,1,4,3,0,0,3
ENST00000689483.1,23,18,9,42,36,70,25,38,52,83,60,52,9,58,42
ENST00000689485.1,0,2,0,0,0,0,0,0,3,1,0,2,0,3,1
ENST00000689486.1,0,0,0,4,3,2,1,2,0,1,1,2,0,7,0
ENST00000689489.1,0,3,1,2,0,6,1,4,2,6,2,1,0,0,7
ENST00000689490.1,0,0,0,1,3,3,0,7,1,8,1,1,0,3,2
ENST00000689491.1,0,0,2,3,0,0,2,0,1,0,1,0,0,1,2
ENST00000689496.1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
ENST00000689501.1,20,13,9,8,16,16,10,9,12,12,18,10,0,4,7
ENST00000689504.1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1
ENST00000689505.1,0,2,0,4,0,0,0,2,0,3,2,0,0,1,0
ENST00000689507.1,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0
ENST00000689509.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ENST00000689510.1,29,16,11,20,24,28,19,11,34,28,19,16,7,27,18
ENST00000689511.1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
ENST00000689512.1,0,0,1,1,0,1,0,0,3,0,0,0,0,1,0
ENST00000689516.1,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0
ENST00000689518.1,0,1,0,0,0,1,0,0,0,2,6,3,0,2,2
ENST00000689519.1,0,0,0,0,2,0,0,1,0,2,2,0,0,0,0
ENST00000689520.1,0,0,0,0,3,1,1,0,1,1,1,0,0,1,2
ENST00000689522.1,1,0,1,4,1,2,3,1,2,4,1,5,0,1,0
ENST00000689528.1,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0
ENST00000689534.1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
ENST00000689542.1,1,1,1,5,2,2,0,1,4,9,5,3,3,2,1
ENST00000689548.1,0,0,0,0,0,0,1,1,0,1,2,0,0,0,2
ENST00000689556.1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ENST00000689559.1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
ENST00000689560.1,10,2,3,14,11,16,2,8,10,23,4,9,0,8,10
ENST00000689561.1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0
ENST00000689570.1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ENST00000689571.1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
ENST00000689573.1,7,2,7,4,5,4,4,1,8,5,6,5,0,2,4
ENST00000689574.1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ENST00000689575.1,7,7,3,19,9,13,1,12,22,19,11,15,4,10,12
ENST00000689581.1,3,1,0,1,0,0,0,0,0,2,1,1,1,0,0
ENST00000689582.2,4,0,2,2,0,3,2,0,2,2,0,0,0,1,0
ENST00000689585.1,0,0,1,0,0,4,0,1,2,1,0,2,0,1,2
ENST00000689587.2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
ENST00000689594.1,0,0,5,2,1,0,0,5,3,0,1,0,2,0,1
ENST00000689601.1,5,2,0,0,2,3,2,3,2,4,2,3,0,1,1
ENST00000689603.2,3,0,5,9,2,26,12,19,31,33,21,20,4,34,21
ENST00000689607.2,2,0,2,9,0,4,0,21,24,16,17,24,4,25,20
ENST00000689609.1,0,0,0,3,2,8,0,9,9,16,8,5,1,8,6
ENST00000689611.1,16,11,12,24,19,12,20,16,36,27,27,27,3,26,19
ENST00000689617.1,0,1,2,6,7,8,3,4,11,10,12,1,2,3,5
ENST00000689618.2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0
ENST00000689620.1,2,0,0,0,0,0,0,3,0,0,1,1,0,0,2
ENST00000689621.1,0,1,0,0,0,0,0,0,2,0,3,2,0,0,0
ENST00000689629.1,0,0,0,1,0,0,0,0,1,2,2,0,0,2,0
ENST00000689630.1,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0
ENST00000689631.1,16,12,10,13,18,15,17,12,22,23,14,9,2,16,5
ENST00000689633.1,1,0,0,0,8,10,2,2,1,2,6,9,0,6,5
ENST00000689634.1,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0
ENST00000689635.1,3,3,0,3,6,0,6,0,9,6,2,0,0,0,4
ENST00000689637.1,0,0,0,1,1,4,1,0,4,2,3,1,0,4,1
ENST00000689648.1,3,0,2,1,0,0,0,1,0,1,1,1,0,0,0
ENST00000689653.2,1,0,0,4,2,4,0,1,3,0,1,0,0,2,1
ENST00000689655.1,1,0,0,2,0,0,1,2,1,0,3,8,0,3,3
ENST00000689660.1,3,10,0,11,4,14,8,8,15,20,15,4,3,9,9
ENST00000689662.1,3,1,0,1,0,1,0,0,0,4,0,0,0,2,0
ENST00000689664.1,1,1,3,3,0,1,1,0,4,6,3,0,0,2,1
ENST00000689667.2,5,15,13,40,22,52,11,65,87,91,66,82,11,80,47
ENST00000689671.1,0,0,0,3,0,0,0,1,2,6,0,3,0,0,0
ENST00000689672.1,0,0,2,1,0,2,3,2,6,3,6,0,0,5,2
ENST00000689676.1,0,0,0,4,1,6,0,1,1,4,1,0,0,0,0
ENST00000689677.1,4,0,6,3,1,1,3,4,6,3,0,0,0,5,5
ENST00000689679.1,5,0,3,3,4,3,0,1,5,4,0,5,0,4,7
ENST00000689681.1,0,0,0,0,0,2,0,0,0,0,4,2,0,0,4
ENST00000689686.2,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
ENST00000689687.1,0,0,0,1,0,0,0,1,0,0,4,0,0,2,0
ENST00000689690.1,13,5,4,0,6,7,4,8,10,6,7,1,0,12,6
ENST00000689691.2,3,0,2,6,1,5,4,0,8,7,6,1,0,3,6
ENST00000689693.1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0
ENST00000689694.1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
ENST00000689698.1,11,0,5,3,7,9,2,10,2,16,4,5,5,7,3
ENST00000689700.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENST00000689704.1,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0
ENST00000689711.2,22,28,18,116,67,209,38,103,164,172,151,141,31,138,104
ENST00000689713.1,3,2,0,19,2,9,4,14,22,21,12,12,2,7,4
ENST00000689719.2,1,0,0,0,0,0,0,0,0,3,1,2,1,2,0
ENST00000689720.1,124,146,108,335,264,462,170,393,565,638,552,565,87,525,376
ENST00000689726.1,19,9,6,16,11,5,11,6,6,3,7,2,2,9,4
ENST00000689727.1,10,15,6,5,7,24,9,8,17,18,11,15,1,11,16
ENST00000689730.1,11,10,5,15,8,8,7,18,7,14,22,11,2,15,2
ENST00000689732.1,9,11,9,13,18,16,18,6,31,28,19,14,3,15,5
ENST00000689733.1,1,0,0,1,1,1,0,0,4,2,2,1,0,0,1
ENST00000689736.1,0,0,0,3,3,2,1,3,1,5,3,5,0,5,0
ENST00000689738.1,1,0,0,2,0,1,0,0,1,0,2,3,0,1,0
ENST00000689742.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
ENST00000689743.1,2,4,2,3,0,4,1,1,1,2,0,4,0,1,0
ENST00000689744.1,5,6,1,3,3,6,4,0,0,2,7,0,1,3,5
ENST00000689750.1,0,3,0,0,0,0,0,0,1,0,2,0,0,0,1
ENST00000689751.2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENST00000689753.1,0,0,0,0,0,3,0,0,2,0,0,3,0,4,0
ENST00000689754.1,1,1,0,3,2,5,1,2,1,2,3,0,0,2,1
ENST00000689756.1,7,2,0,3,2,0,0,1,1,6,1,1,0,0,1
ENST00000689765.1,2,0,1,1,1,1,0,0,2,0,1,0,0,1,0
ENST00000689766.1,0,3,3,4,2,0,3,2,5,12,2,2,0,4,3
ENST00000689767.1,0,0,2,0,0,0,0,2,0,1,3,0,0,0,0
ENST00000689768.1,2,1,2,2,0,2,0,2,2,1,0,3,0,0,2
ENST00000689771.1,1,3,5,4,2,2,3,1,12,7,4,3,0,2,0
ENST00000689772.1,2,2,2,2,3,3,1,3,2,3,8,1,0,1,0
ENST00000689774.2,1,2,1,7,3,6,0,4,3,13,7,7,1,10,6
ENST00000689785.1,0,0,0,2,4,2,2,3,2,5,0,2,0,2,2
ENST00000689786.1,3,1,1,3,0,2,1,2,3,8,2,0,0,0,3
ENST00000689788.1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0
ENST00000689792.1,26,15,14,17,11,13,11,11,16,18,18,8,1,5,4
ENST00000689794.2,2,5,1,9,2,7,1,0,2,4,4,3,0,7,5
ENST00000689795.1,49,60,15,67,56,69,24,54,80,80,44,60,8,53,33
ENST00000689798.1,2,2,3,0,1,0,5,4,0,5,0,0,0,1,1
ENST00000689800.1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
ENST00000689801.1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
ENST00000689809.1,64,96,82,385,187,565,147,430,616,623,572,544,96,595,489
ENST00000689810.1,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0
ENST00000689811.2,2,5,2,10,1,21,3,16,14,19,8,17,1,14,9
ENST00000689812.1,5,2,0,0,4,1,3,1,2,12,2,2,0,3,1
ENST00000689814.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
ENST00000689816.1,1,0,0,2,1,0,0,2,2,3,0,1,1,4,0
ENST00000689817.1,0,1,0,7,1,6,0,12,16,14,17,12,2,13,11
ENST00000689821.1,3,5,2,16,12,20,5,18,16,13,19,13,4,17,13
ENST00000689825.2,0,0,0,0,3,1,1,0,0,0,1,0,0,1,1
ENST00000689831.1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,2
ENST00000689837.1,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1
ENST00000689838.1,0,9,8,20,23,21,14,25,36,25,23,32,6,28,34
ENST00000689842.1,5,7,5,27,8,21,10,25,44,37,32,28,4,22,24
ENST00000689843.1,7,2,3,14,6,22,0,18,25,24,23,19,11,17,11
ENST00000689844.1,1,2,1,2,1,7,0,0,2,4,5,2,0,0,0
ENST00000689845.1,433,569,449,1492,994,2030,767,949,1616,1580,1168,1205,180,1073,984
ENST00000689849.1,2,2,0,2,1,1,0,0,0,6,0,2,0,0,0
ENST00000689850.1,0,0,1,4,0,7,0,1,4,3,2,2,0,2,2
ENST00000689852.1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENST00000689853.1,1,7,2,2,1,0,4,1,8,2,2,4,1,3,0
ENST00000689854.2,0,0,0,0,4,1,0,1,5,3,3,4,0,2,0
ENST00000689855.1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
ENST00000689856.2,0,0,0,0,2,1,0,0,1,1,2,3,0,0,1
ENST00000689860.1,24,44,43,183,79,312,48,333,436,446,429,400,67,401,325
ENST00000689866.1,1,0,0,1,0,2,0,3,1,1,0,0,1,0,0
ENST00000689867.1,1,1,1,1,4,0,1,0,1,5,0,0,0,0,0
ENST00000689869.1,0,0,0,0,3,3,4,4,3,4,4,0,0,0,0
ENST00000689878.1,0,0,0,2,0,12,0,0,2,0,2,0,0,4,0
ENST00000689879.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
ENST00000689880.1,0,0,0,3,0,0,1,0,0,0,0,0,3,0,0
ENST00000689882.1,0,0,1,1,2,1,0,1,3,0,1,1,0,0,1
ENST00000689883.2,1,0,0,0,0,1,2,0,2,0,2,0,0,2,0
ENST00000689884.1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
ENST00000689885.1,24,25,15,19,22,25,23,17,31,28,25,11,5,13,11
ENST00000689887.1,0,0,1,0,0,3,2,0,4,3,0,0,0,0,2
ENST00000689892.1,0,1,0,0,5,1,1,0,1,6,2,0,0,5,4
ENST00000689895.1,0,3,3,3,2,7,1,8,8,14,12,4,4,7,7
ENST00000689896.1,6,7,6,8,6,3,2,4,0,2,1,3,0,3,2
ENST00000689898.1,0,0,0,1,0,1,2,0,2,3,1,0,0,0,1
ENST00000689900.2,0,1,0,2,0,1,0,5,5,7,4,2,0,3,2
ENST00000689901.2,3,2,1,5,2,9,3,5,5,2,5,2,1,11,1
ENST00000689903.2,0,0,0,0,2,1,1,2,1,0,0,0,0,0,0
ENST00000689904.1,5,4,6,9,5,5,10,2,3,5,0,4,0,0,0
ENST00000689906.1,0,2,0,3,0,0,0,3,8,2,3,0,0,3,0
ENST00000689907.2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2
ENST00000689911.1,2,4,0,2,0,2,1,0,3,0,1,1,0,1,0
ENST00000689912.2,0,1,1,1,3,0,3,0,0,0,1,1,0,0,0
ENST00000689913.2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
ENST00000689917.2,0,0,0,1,0,3,0,1,2,3,1,4,0,0,0
ENST00000689921.1,2,0,2,1,3,2,2,3,4,8,2,0,0,1,5
ENST00000689922.1,0,0,0,2,1,2,0,0,0,2,1,1,0,1,5
ENST00000689923.1,0,0,0,0,0,2,4,0,0,2,2,1,0,0,0
