gene_id,transcript_id,HUVEC_low1,HUVEC_low2,HUVEC_low3,HUAEC_low1,HUAEC_low2,HUAEC_low3,HUAEC_low4
ENSG00000196352,ENST00000695829.1,0,0,0,0,0,3,0
ENSG00000196352,ENST00000695830.1,0,0,0,0,0,2,0
ENSG00000196352,ENST00000695831.1,8,6,0,4,2,5,6
ENSG00000196353,ENST00000512055.5,0,0,0,0,0,0,0
ENSG00000196357,ENST00000304116.10,0,0,0,0,0,0,0
ENSG00000196357,ENST00000392173.6,0,0,0,1,0,1,0
ENSG00000196357,ENST00000586648.1,0,0,0,0,0,0,0
ENSG00000196363,ENST00000358625.4,10,12,9,0,16,15,12
ENSG00000196365,ENST00000360614.8,5,5,7,10,16,22,6
ENSG00000196365,ENST00000540670.6,5,5,7,10,15,18,6
ENSG00000196365,ENST00000585374.5,5,5,7,10,16,19,6
ENSG00000196365,ENST00000586617.1,0,0,0,0,0,3,0
ENSG00000196365,ENST00000587365.1,0,0,0,0,0,4,0
ENSG00000196365,ENST00000587552.5,5,5,7,10,15,18,6
ENSG00000196365,ENST00000590511.1,0,0,0,0,0,4,0
ENSG00000196365,ENST00000590558.5,5,5,7,10,15,18,6
ENSG00000196365,ENST00000590728.1,0,0,0,0,1,4,0
ENSG00000196365,ENST00000591321.1,0,0,0,0,0,0,0
ENSG00000196365,ENST00000593119.5,5,5,7,10,16,22,6
ENSG00000196366,ENST00000354376.3,0,0,0,0,0,0,0
ENSG00000196367,ENST00000355540.7,4,2,3,5,16,15,5
ENSG00000196367,ENST00000359863.8,7,5,1,4,14,12,5
ENSG00000196367,ENST00000360902.2,4,3,2,5,12,13,3
ENSG00000196367,ENST00000446306.8,4,4,2,5,15,11,4
ENSG00000196367,ENST00000456197.2,5,5,3,3,17,15,4
ENSG00000196367,ENST00000468960.3,0,0,0,0,0,1,0
ENSG00000196367,ENST00000482799.3,0,0,0,0,0,1,0
ENSG00000196367,ENST00000704587.1,0,0,0,0,2,0,0
ENSG00000196367,ENST00000704588.1,2,5,2,4,15,11,2
ENSG00000196367,ENST00000704589.1,1,0,0,0,0,0,0
ENSG00000196367,ENST00000704590.1,6,4,3,2,15,10,4
ENSG00000196367,ENST00000704591.1,5,2,2,2,14,8,3
ENSG00000196368,ENST00000375992.4,0,1,0,1,0,1,1
ENSG00000196369,ENST00000463366.1,0,0,0,0,0,0,0
ENSG00000196369,ENST00000494534.1,0,0,0,0,0,1,1
ENSG00000196369,ENST00000612199.4,11,7,4,15,16,6,10
ENSG00000196369,ENST00000619678.2,8,4,4,11,8,5,10
ENSG00000196369,ENST00000621582.1,0,0,0,0,0,0,0
ENSG00000196369,ENST00000641863.3,11,7,4,14,15,6,9
ENSG00000196371,ENST00000358752.4,0,0,0,1,3,0,1
ENSG00000196372,ENST00000357700.11,0,0,0,0,8,4,4
ENSG00000196372,ENST00000459912.5,0,0,0,0,8,4,4
ENSG00000196372,ENST00000479033.1,0,0,0,0,8,4,4
ENSG00000196372,ENST00000493897.1,1,0,0,0,8,4,4
ENSG00000196378,ENST00000343459.9,0,0,0,0,0,0,0
ENSG00000196378,ENST00000429371.7,0,0,0,1,0,0,0
ENSG00000196378,ENST00000527740.1,0,0,0,0,0,0,0
ENSG00000196378,ENST00000714360.1,0,0,0,0,0,0,0
ENSG00000196378,ENST00000714361.1,0,0,0,0,0,0,0
ENSG00000196378,ENST00000714363.1,0,0,0,0,0,0,0
ENSG00000196378,ENST00000714364.1,0,0,0,0,0,0,0
ENSG00000196378,ENST00000714365.1,0,0,0,0,0,0,0
ENSG00000196378,ENST00000714368.1,0,0,0,0,0,0,0
ENSG00000196378,ENST00000714369.1,1,0,0,0,0,0,0
ENSG00000196387,ENST00000355557.7,2,2,0,0,0,3,3
ENSG00000196387,ENST00000440550.6,0,0,1,0,0,0,0
ENSG00000196387,ENST00000440984.3,0,0,0,0,1,0,0
ENSG00000196387,ENST00000536790.5,2,2,0,0,0,2,3
ENSG00000196387,ENST00000544426.5,2,3,0,1,0,2,4
ENSG00000196388,ENST00000355025.7,0,0,0,0,0,2,2
ENSG00000196388,ENST00000575780.5,0,0,0,0,0,2,2
ENSG00000196388,ENST00000695324.1,0,0,0,0,1,2,2
ENSG00000196391,ENST00000354377.8,0,1,0,0,0,0,0
ENSG00000196391,ENST00000560038.5,0,0,0,0,0,0,0
ENSG00000196396,ENST00000371621.5,5,3,5,6,9,8,8
ENSG00000196396,ENST00000541713.5,5,3,5,6,6,8,7
ENSG00000196405,ENST00000392920.8,3,4,3,8,4,4,13
ENSG00000196405,ENST00000402714.6,0,5,2,3,5,4,13
ENSG00000196405,ENST00000544450.6,0,0,1,0,0,0,0
ENSG00000196405,ENST00000554031.5,0,0,0,0,0,1,0
ENSG00000196405,ENST00000554045.5,3,6,2,7,5,5,13
ENSG00000196405,ENST00000554695.5,1,5,1,6,6,3,12
ENSG00000196405,ENST00000555606.5,1,2,1,4,3,3,5
ENSG00000196405,ENST00000555848.1,4,5,3,20,10,16,25
ENSG00000196406,ENST00000370515.3,0,0,0,2,2,1,0
ENSG00000196407,ENST00000368817.10,0,0,0,0,0,3,0
ENSG00000196411,ENST00000358173.8,38,17,20,3,15,28,17
ENSG00000196411,ENST00000360620.7,38,16,20,3,15,27,17
ENSG00000196411,ENST00000467515.1,0,1,0,0,0,0,0
ENSG00000196411,ENST00000477446.5,0,0,0,2,0,3,1
ENSG00000196411,ENST00000487222.5,38,17,20,0,15,23,17
ENSG00000196411,ENST00000489808.1,0,0,0,2,0,3,0
ENSG00000196411,ENST00000616502.4,38,17,20,3,15,28,16
ENSG00000196417,ENST00000396408.8,0,0,0,2,3,2,2
ENSG00000196417,ENST00000504235.5,0,3,0,1,1,1,1
ENSG00000196417,ENST00000505866.1,0,0,0,2,3,2,2
ENSG00000196417,ENST00000507045.5,0,2,0,0,0,0,0
ENSG00000196417,ENST00000594030.2,0,4,0,1,1,1,3
ENSG00000196417,ENST00000594627.5,0,2,0,0,0,0,0
ENSG00000196417,ENST00000596086.1,0,3,0,0,0,0,1
ENSG00000196418,ENST00000340684.10,0,0,0,0,0,1,0
ENSG00000196418,ENST00000472531.5,1,0,0,2,0,0,0
ENSG00000196418,ENST00000476312.1,0,0,0,0,0,0,0
ENSG00000196418,ENST00000491356.5,0,0,1,0,0,0,1
ENSG00000196418,ENST00000491848.1,0,1,0,0,0,0,0
ENSG00000196418,ENST00000543802.3,0,2,1,1,2,5,1
ENSG00000196419,ENST00000359308.8,42,26,16,42,62,78,51
ENSG00000196419,ENST00000360079.8,45,40,30,57,69,82,79
ENSG00000196419,ENST00000402580.7,43,40,29,50,76,75,66
ENSG00000196419,ENST00000405506.2,51,19,19,39,45,67,50
ENSG00000196419,ENST00000405878.5,32,24,19,37,48,61,54
ENSG00000196419,ENST00000428575.6,31,21,22,42,56,67,69
ENSG00000196419,ENST00000464116.2,7,15,9,11,10,6,9
ENSG00000196420,ENST00000368717.3,0,0,0,1,0,0,0
ENSG00000196421,ENST00000358393.1,0,0,0,0,1,0,4
ENSG00000196421,ENST00000431158.1,0,0,0,0,0,0,2
ENSG00000196421,ENST00000444463.5,1,0,0,0,0,0,2
ENSG00000196421,ENST00000463337.1,0,0,0,0,1,0,4
ENSG00000196421,ENST00000636176.2,0,0,0,0,0,0,2
ENSG00000196422,ENST00000356818.7,1,3,0,0,0,0,0
ENSG00000196422,ENST00000401470.3,2,2,0,0,0,2,0
ENSG00000196422,ENST00000602993.5,2,0,0,0,0,2,0
ENSG00000196422,ENST00000604351.5,0,2,0,0,0,1,0
ENSG00000196422,ENST00000605286.5,2,3,0,0,0,1,0
ENSG00000196422,ENST00000605660.1,0,3,0,0,0,2,1
ENSG00000196422,ENST00000652373.1,2,2,0,0,1,3,0
ENSG00000196428,ENST00000361875.8,7,11,3,0,4,2,3
ENSG00000196428,ENST00000466814.1,7,11,0,0,3,2,3
ENSG00000196428,ENST00000688009.1,7,11,3,0,4,2,3
ENSG00000196436,ENST00000613038.1,2,0,0,0,0,0,0
ENSG00000196436,ENST00000692376.1,0,2,0,0,0,0,1
ENSG00000196437,ENST00000316950.11,2,0,0,2,2,2,3
ENSG00000196437,ENST00000392149.6,2,0,0,2,2,2,1
ENSG00000196437,ENST00000448051.7,2,0,0,3,3,2,2
ENSG00000196437,ENST00000591073.1,0,0,0,0,1,0,0
ENSG00000196437,ENST00000591710.5,0,0,0,0,0,0,0
ENSG00000196440,ENST00000423738.5,0,4,0,2,0,3,1
ENSG00000196440,ENST00000430461.5,1,0,0,1,5,2,0
ENSG00000196440,ENST00000431677.1,0,0,0,0,0,1,0
ENSG00000196440,ENST00000433011.6,0,0,0,0,0,0,0
ENSG00000196440,ENST00000442270.5,0,1,0,1,0,1,0
ENSG00000196440,ENST00000445416.5,0,0,0,0,0,0,0
ENSG00000196440,ENST00000452188.6,0,0,0,0,0,0,0
ENSG00000196440,ENST00000453574.1,0,1,0,2,2,2,4
ENSG00000196449,ENST00000373044.3,6,5,7,11,10,19,9
ENSG00000196453,ENST00000247930.5,0,2,2,0,3,2,6
ENSG00000196455,ENST00000356763.8,2,2,0,3,1,3,1
ENSG00000196456,ENST00000329630.10,7,3,0,1,5,6,6
ENSG00000196458,ENST00000331711.11,2,0,0,0,0,0,1
ENSG00000196458,ENST00000360187.9,1,0,0,0,0,2,3
ENSG00000196458,ENST00000381215.3,0,0,0,0,0,0,1
ENSG00000196458,ENST00000392321.3,2,0,1,1,1,2,0
ENSG00000196458,ENST00000412621.6,2,0,0,0,0,1,0
ENSG00000196459,ENST00000359680.9,6,4,7,17,14,19,19
ENSG00000196459,ENST00000380579.6,6,4,7,18,13,20,19
ENSG00000196459,ENST00000458511.7,3,3,4,16,12,17,18
ENSG00000196459,ENST00000518847.2,2,0,2,5,2,3,5
ENSG00000196459,ENST00000519382.1,0,0,0,0,0,1,0
ENSG00000196459,ENST00000519885.5,0,2,2,0,2,3,0
ENSG00000196459,ENST00000683569.1,5,3,7,18,14,20,19
ENSG00000196459,ENST00000683983.1,6,4,7,18,14,20,19
ENSG00000196460,ENST00000646893.2,0,0,0,0,0,0,0
ENSG00000196465,ENST00000405661.8,1,1,1,1,5,1,2
ENSG00000196465,ENST00000548548.1,20,23,22,28,58,62,60
ENSG00000196465,ENST00000548571.1,1,1,1,3,4,0,1
ENSG00000196465,ENST00000549178.5,18,22,17,24,51,32,35
ENSG00000196465,ENST00000549380.1,8,6,0,1,1,6,6
ENSG00000196465,ENST00000550152.5,0,0,0,1,1,1,0
ENSG00000196465,ENST00000550443.5,24,52,24,123,153,145,162
ENSG00000196465,ENST00000550550.5,28,20,21,35,63,57,58
ENSG00000196465,ENST00000551834.5,0,0,0,1,0,0,0
ENSG00000196465,ENST00000552568.5,16,11,8,16,23,20,22
ENSG00000196465,ENST00000553066.5,10,32,13,105,120,146,143
ENSG00000196465,ENST00000695999.1,23,52,22,121,148,144,163
ENSG00000196465,ENST00000696000.1,21,27,13,29,48,34,40
ENSG00000196465,ENST00000696001.1,18,24,11,21,46,31,39
ENSG00000196465,ENST00000696002.1,21,27,11,17,34,24,34
ENSG00000196466,ENST00000419318.5,0,0,0,0,0,0,0
ENSG00000196466,ENST00000430385.3,1,0,0,0,0,0,0
ENSG00000196466,ENST00000460935.1,0,0,0,0,0,0,0
ENSG00000196468,ENST00000439435.3,1,0,2,0,1,0,2
ENSG00000196470,ENST00000356721.3,6,5,0,0,0,0,0
ENSG00000196470,ENST00000380006.2,6,5,0,2,0,0,0
ENSG00000196470,ENST00000394725.3,6,5,1,2,1,0,1
ENSG00000196476,ENST00000360321.7,3,2,0,2,9,4,3
ENSG00000196476,ENST00000382369.9,8,15,12,16,34,21,25
ENSG00000196476,ENST00000400269.4,5,4,2,4,11,5,4
ENSG00000196482,ENST00000408911.8,0,0,1,0,0,0,0
ENSG00000196497,ENST00000354464.11,2,4,2,3,3,3,4
ENSG00000196497,ENST00000558046.5,0,0,1,0,0,2,2
ENSG00000196497,ENST00000558780.5,4,3,3,5,3,4,3
ENSG00000196497,ENST00000560798.5,3,3,1,4,5,4,4
ENSG00000196497,ENST00000561090.5,3,0,3,5,3,4,4
ENSG00000196497,ENST00000561462.5,1,1,0,2,2,0,3
ENSG00000196498,ENST00000404621.5,17,17,15,15,21,21,24
ENSG00000196498,ENST00000405201.6,17,17,15,15,21,23,25
ENSG00000196498,ENST00000413172.1,0,0,0,0,0,0,2
ENSG00000196498,ENST00000420698.5,0,0,0,0,0,3,2
ENSG00000196498,ENST00000429285.6,0,2,2,2,0,4,5
ENSG00000196498,ENST00000443451.6,0,0,0,0,0,0,2
ENSG00000196498,ENST00000448008.1,0,0,0,0,0,3,2
ENSG00000196498,ENST00000458234.5,1,2,2,0,0,5,2
ENSG00000196498,ENST00000536195.1,0,0,0,0,0,0,0
ENSG00000196498,ENST00000542927.5,0,0,0,0,0,3,1
ENSG00000196502,ENST00000314752.12,4,1,1,26,20,30,16
ENSG00000196502,ENST00000569554.5,3,0,0,15,17,22,7
ENSG00000196503,ENST00000360096.3,0,0,0,0,1,0,0
ENSG00000196503,ENST00000640821.3,0,0,0,0,0,0,0
ENSG00000196503,ENST00000645327.1,0,0,0,0,0,0,0
ENSG00000196504,ENST00000354363.11,0,0,1,5,1,1,1
ENSG00000196504,ENST00000410080.8,14,6,8,9,11,25,27
ENSG00000196504,ENST00000448428.2,0,0,0,3,0,2,0
ENSG00000196504,ENST00000450303.6,1,3,5,15,23,21,19
ENSG00000196504,ENST00000486100.1,1,1,0,1,0,0,1
ENSG00000196504,ENST00000489741.1,3,4,2,5,12,27,17
ENSG00000196504,ENST00000493468.7,1,0,0,0,0,12,7
ENSG00000196504,ENST00000545856.8,14,4,7,5,11,34,32
ENSG00000196504,ENST00000696381.1,1,0,0,1,4,15,8
ENSG00000196504,ENST00000696382.1,3,0,0,2,2,5,7
ENSG00000196504,ENST00000698772.1,14,4,8,10,10,25,26
ENSG00000196504,ENST00000698773.1,6,2,3,7,5,12,11
ENSG00000196505,ENST00000369442.3,2,0,0,0,3,0,0
ENSG00000196505,ENST00000369443.10,11,0,0,3,5,5,3
ENSG00000196505,ENST00000491626.5,3,0,0,3,0,4,0
ENSG00000196505,ENST00000494224.1,2,0,0,0,3,0,0
ENSG00000196507,ENST00000243286.7,15,10,12,13,13,31,18
ENSG00000196507,ENST00000372627.10,16,10,12,13,12,31,18
ENSG00000196507,ENST00000372628.5,15,9,10,12,10,24,13
ENSG00000196510,ENST00000450008.3,0,0,0,4,0,0,1
ENSG00000196510,ENST00000452721.2,1,1,1,1,0,0,0
ENSG00000196510,ENST00000455511.9,12,9,5,8,8,14,9
ENSG00000196510,ENST00000464697.1,0,0,0,3,0,1,2
ENSG00000196510,ENST00000481473.5,10,6,4,3,5,13,4
ENSG00000196510,ENST00000552087.1,1,0,0,0,0,0,0
ENSG00000196510,ENST00000552170.2,0,0,0,0,0,0,0
ENSG00000196511,ENST00000360057.7,0,0,2,0,2,2,0
ENSG00000196511,ENST00000378098.8,0,0,1,0,0,0,0
ENSG00000196511,ENST00000378099.7,0,0,2,0,0,2,0
ENSG00000196511,ENST00000482940.5,0,0,1,0,1,2,0
ENSG00000196511,ENST00000538212.6,0,0,0,0,0,2,0
ENSG00000196511,ENST00000548460.2,0,1,2,4,7,6,7
ENSG00000196511,ENST00000548831.1,0,0,0,0,1,0,0
ENSG00000196511,ENST00000552881.1,0,0,0,0,0,0,0
ENSG00000196517,ENST00000372310.8,0,0,1,0,0,0,0
ENSG00000196517,ENST00000673836.1,0,0,0,0,0,0,0
ENSG00000196526,ENST00000358461.6,7,12,6,10,21,9,11
ENSG00000196526,ENST00000360265.9,7,12,6,6,18,8,10
ENSG00000196526,ENST00000382543.4,0,5,2,5,7,3,5
ENSG00000196526,ENST00000420658.6,7,12,6,10,21,9,11
ENSG00000196526,ENST00000505447.5,1,1,2,0,0,2,1
ENSG00000196526,ENST00000513842.1,0,0,1,0,0,2,0
ENSG00000196526,ENST00000513856.1,0,0,0,0,1,0,0
ENSG00000196526,ENST00000612691.1,0,1,0,0,0,0,0
ENSG00000196531,ENST00000356769.7,172,310,236,2453,3007,3074,3020
ENSG00000196531,ENST00000393891.8,150,200,147,1403,1783,1752,1768
ENSG00000196531,ENST00000454682.6,142,83,62,137,216,250,180
ENSG00000196531,ENST00000546392.6,6,12,4,23,34,59,25
ENSG00000196531,ENST00000546410.1,0,1,0,0,0,0,0
ENSG00000196531,ENST00000546862.6,180,304,223,2200,2727,2835,2709
ENSG00000196531,ENST00000547914.5,2,3,0,4,2,6,2
ENSG00000196531,ENST00000548084.1,1,0,0,0,1,3,5
ENSG00000196531,ENST00000548386.6,6,0,2,1,1,4,4
ENSG00000196531,ENST00000548563.5,34,30,19,178,204,210,226
ENSG00000196531,ENST00000549259.5,2,0,0,0,3,1,2
ENSG00000196531,ENST00000549855.5,9,14,3,20,13,41,19
ENSG00000196531,ENST00000550920.6,160,249,173,1852,2289,2355,2335
ENSG00000196531,ENST00000550952.6,148,163,97,735,902,1013,883
ENSG00000196531,ENST00000551520.1,2,2,0,5,1,14,2
ENSG00000196531,ENST00000551775.5,4,7,2,12,3,18,9
ENSG00000196531,ENST00000551793.5,4,8,0,12,5,15,6
ENSG00000196531,ENST00000552055.5,1,0,0,0,0,2,5
ENSG00000196531,ENST00000552540.5,109,90,86,363,537,527,484
ENSG00000196531,ENST00000676873.1,121,71,48,66,109,148,95
ENSG00000196531,ENST00000678047.1,123,92,58,95,185,206,141
ENSG00000196531,ENST00000678066.1,164,242,170,1634,2023,2030,2011
ENSG00000196531,ENST00000678376.1,100,71,52,69,124,147,106
ENSG00000196531,ENST00000678416.1,134,86,49,75,154,176,120
ENSG00000196531,ENST00000679092.1,165,232,168,1562,1974,2000,1897
ENSG00000196535,ENST00000359450.6,0,2,1,0,1,7,2
ENSG00000196535,ENST00000527372.7,3,4,2,2,3,11,4
ENSG00000196535,ENST00000529578.5,1,2,0,0,2,7,3
ENSG00000196535,ENST00000530254.6,0,2,0,0,2,6,2
ENSG00000196535,ENST00000531253.5,2,4,2,2,3,10,5
ENSG00000196535,ENST00000533112.5,0,2,0,0,2,7,3
ENSG00000196535,ENST00000704659.1,1,2,2,2,1,5,2
ENSG00000196544,ENST00000389017.6,6,1,5,7,6,5,4
ENSG00000196547,ENST00000360468.7,0,0,0,0,11,1,5
ENSG00000196547,ENST00000558161.5,0,0,0,1,11,0,4
ENSG00000196547,ENST00000559704.1,0,0,0,0,1,0,0
ENSG00000196547,ENST00000559717.6,0,0,0,0,11,0,5
ENSG00000196547,ENST00000560192.5,0,0,0,0,6,0,3
ENSG00000196547,ENST00000561046.1,0,0,0,0,6,0,0
ENSG00000196549,ENST00000360490.7,1,4,0,0,2,0,0
ENSG00000196549,ENST00000460393.6,2,4,0,0,2,1,0
ENSG00000196549,ENST00000462745.5,2,2,0,0,0,0,0
ENSG00000196549,ENST00000473730.6,0,0,0,0,0,0,0
ENSG00000196549,ENST00000491026.6,1,0,0,0,0,0,0
ENSG00000196549,ENST00000492661.5,0,1,0,0,0,0,0
ENSG00000196549,ENST00000493237.5,1,0,0,0,0,0,0
ENSG00000196549,ENST00000615825.2,0,3,0,0,2,0,0
ENSG00000196549,ENST00000675418.2,0,2,0,1,2,0,0
ENSG00000196549,ENST00000680057.1,0,3,0,0,2,0,0
ENSG00000196549,ENST00000680282.1,1,4,0,0,2,0,0
ENSG00000196550,ENST00000341209.9,0,3,2,1,1,1,2
ENSG00000196550,ENST00000367128.8,0,3,3,0,0,4,4
ENSG00000196550,ENST00000367129.6,0,2,0,0,0,0,2
ENSG00000196550,ENST00000431655.2,0,0,1,0,0,0,1
ENSG00000196550,ENST00000468509.1,0,0,0,0,3,3,3
ENSG00000196550,ENST00000470041.5,0,2,0,0,0,0,0
ENSG00000196550,ENST00000481737.1,0,0,0,0,0,0,1
ENSG00000196562,ENST00000359930.8,0,1,7,2,9,3,0
ENSG00000196562,ENST00000437955.1,0,0,0,0,0,0,0
ENSG00000196562,ENST00000463221.2,0,0,0,1,0,0,0
ENSG00000196562,ENST00000465769.1,0,0,0,0,0,0,0
ENSG00000196562,ENST00000467815.5,0,0,3,0,3,2,0
ENSG00000196562,ENST00000479472.1,0,1,0,0,0,0,0
ENSG00000196562,ENST00000479970.1,0,0,7,0,9,3,0
ENSG00000196562,ENST00000484875.5,0,1,7,2,9,2,0
ENSG00000196562,ENST00000495544.5,0,0,6,2,9,3,0
ENSG00000196562,ENST00000688720.1,0,1,5,2,8,2,1
ENSG00000196562,ENST00000698128.1,0,0,6,2,7,3,0
ENSG00000196569,ENST00000494137.2,0,0,0,0,0,1,0
ENSG00000196569,ENST00000498257.6,0,0,0,0,1,1,0
ENSG00000196569,ENST00000617695.5,0,0,0,0,1,2,0
ENSG00000196569,ENST00000618192.5,0,0,0,0,0,2,0
ENSG00000196569,ENST00000686577.1,0,0,0,0,0,0,1
ENSG00000196569,ENST00000688799.1,0,0,0,0,0,2,0
ENSG00000196569,ENST00000690858.1,0,0,0,0,0,2,0
ENSG00000196569,ENST00000693461.1,0,0,0,0,0,1,0
ENSG00000196576,ENST00000359337.9,6,3,5,7,8,15,12
ENSG00000196576,ENST00000411680.1,0,0,0,1,0,0,0
ENSG00000196576,ENST00000432455.5,0,0,0,0,0,0,0
ENSG00000196576,ENST00000449103.5,6,3,5,7,8,15,12
ENSG00000196576,ENST00000463165.1,6,3,5,7,8,15,11
ENSG00000196576,ENST00000479701.5,6,3,5,7,8,15,12
ENSG00000196576,ENST00000479818.5,6,3,5,7,5,15,12
ENSG00000196576,ENST00000492578.1,0,0,0,0,0,0,0
ENSG00000196581,ENST00000378191.5,0,0,0,0,0,0,0
ENSG00000196584,ENST00000359321.2,2,0,2,1,3,0,2
ENSG00000196584,ENST00000495707.1,2,0,2,0,2,1,0
ENSG00000196584,ENST00000698506.1,0,0,2,1,0,0,1
ENSG00000196584,ENST00000698507.1,0,0,3,0,0,0,0
ENSG00000196586,ENST00000369975.6,9,5,4,7,13,12,3
ENSG00000196586,ENST00000369977.8,13,6,6,6,19,18,4
ENSG00000196586,ENST00000369985.9,12,5,6,5,19,17,5
ENSG00000196586,ENST00000430435.1,0,0,0,0,0,0,1
ENSG00000196586,ENST00000615563.4,2,0,0,0,0,0,1
ENSG00000196586,ENST00000627432.3,0,2,0,2,0,2,3
ENSG00000196586,ENST00000653423.1,0,0,0,0,0,0,0
ENSG00000196586,ENST00000653917.1,0,2,0,0,3,3,0
ENSG00000196586,ENST00000660420.1,0,0,0,2,1,0,1
ENSG00000196586,ENST00000662184.1,0,1,0,0,2,0,1
ENSG00000196586,ENST00000662603.1,0,1,0,0,0,0,0
ENSG00000196586,ENST00000663400.1,0,2,0,3,0,1,1
ENSG00000196586,ENST00000664209.1,0,2,0,0,0,0,1
ENSG00000196586,ENST00000664640.1,12,7,5,5,18,17,6
ENSG00000196586,ENST00000671923.1,8,4,4,8,12,10,3
ENSG00000196586,ENST00000672093.1,2,0,1,0,0,0,0
ENSG00000196586,ENST00000672162.1,0,0,0,1,0,1,0
ENSG00000196588,ENST00000355630.10,6,1,0,4,5,12,3
ENSG00000196588,ENST00000402042.7,5,1,0,3,6,5,3
ENSG00000196588,ENST00000402630.5,3,0,2,0,2,0,0
ENSG00000196588,ENST00000407029.7,4,2,0,2,3,10,4
ENSG00000196588,ENST00000463769.7,0,0,0,1,1,0,1
ENSG00000196588,ENST00000614754.4,2,2,0,0,4,12,4
ENSG00000196588,ENST00000620651.4,4,1,1,2,5,8,2
ENSG00000196588,ENST00000651595.2,5,2,0,4,5,12,5
ENSG00000196588,ENST00000651694.1,1,0,0,0,0,0,0
ENSG00000196588,ENST00000652095.2,5,1,0,1,5,12,1
ENSG00000196588,ENST00000699988.1,2,0,3,2,2,0,0
ENSG00000196591,ENST00000368632.6,37,17,11,23,52,51,18
ENSG00000196591,ENST00000519065.6,37,17,11,24,53,51,18
ENSG00000196591,ENST00000519108.5,33,16,11,21,45,50,17
ENSG00000196591,ENST00000520170.1,4,0,0,2,6,0,0
ENSG00000196591,ENST00000520895.5,2,0,0,2,5,0,0
ENSG00000196591,ENST00000521163.5,4,1,0,2,6,0,0
ENSG00000196591,ENST00000521233.1,2,0,0,2,5,0,0
ENSG00000196591,ENST00000521610.5,0,0,0,0,0,0,0
ENSG00000196591,ENST00000522371.5,0,0,0,0,2,0,0
ENSG00000196591,ENST00000523334.1,33,16,11,21,45,50,17
ENSG00000196591,ENST00000524334.1,4,0,0,0,7,1,0
ENSG00000196597,ENST00000481138.6,0,0,0,0,1,0,0
ENSG00000196600,ENST00000306494.11,7,8,11,8,4,6,5
ENSG00000196600,ENST00000528239.5,0,0,0,0,0,0,0
ENSG00000196604,ENST00000361163.8,0,0,0,0,0,0,0
ENSG00000196605,ENST00000397902.7,0,0,0,2,2,2,0
ENSG00000196605,ENST00000586293.5,0,0,0,0,0,3,0
ENSG00000196605,ENST00000588267.5,0,0,0,2,0,2,0
ENSG00000196605,ENST00000589038.1,0,0,2,0,2,5,1
ENSG00000196605,ENST00000589412.5,0,0,0,0,3,3,2
ENSG00000196605,ENST00000589453.5,0,0,0,0,0,3,0
ENSG00000196605,ENST00000590471.1,0,0,0,1,1,0,0
ENSG00000196605,ENST00000591377.1,0,0,0,0,0,0,0
ENSG00000196605,ENST00000592859.1,0,0,1,0,0,0,0
ENSG00000196611,ENST00000315274.7,145,174,122,104,218,224,167
ENSG00000196611,ENST00000680179.1,161,97,84,82,145,150,104
ENSG00000196611,ENST00000681445.1,151,96,106,83,134,154,103
ENSG00000196611,ENST00000681643.1,163,94,81,88,137,146,110
ENSG00000196620,ENST00000338206.6,0,0,1,0,0,0,0
ENSG00000196628,ENST00000354452.8,14,10,5,3,10,13,5
ENSG00000196628,ENST00000356073.8,12,7,8,4,5,7,6
ENSG00000196628,ENST00000457482.7,1,0,2,1,1,2,3
ENSG00000196628,ENST00000537578.5,1,2,0,2,6,7,6
ENSG00000196628,ENST00000537856.7,2,1,0,2,4,1,0
ENSG00000196628,ENST00000540999.5,0,0,0,0,0,0,0
ENSG00000196628,ENST00000543082.5,0,0,1,2,0,0,0
ENSG00000196628,ENST00000562607.5,0,0,0,0,0,0,0
ENSG00000196628,ENST00000562680.5,2,0,0,2,4,0,1
ENSG00000196628,ENST00000563760.5,0,0,0,0,0,0,0
ENSG00000196628,ENST00000564403.6,0,4,1,2,7,9,6
ENSG00000196628,ENST00000564999.5,0,0,0,1,0,6,0
ENSG00000196628,ENST00000565018.6,0,4,1,5,5,9,7
ENSG00000196628,ENST00000566279.5,1,0,0,0,0,0,0
ENSG00000196628,ENST00000566286.5,0,0,0,0,0,2,0
ENSG00000196628,ENST00000566376.3,0,0,0,0,0,0,1
ENSG00000196628,ENST00000568673.5,0,0,1,0,0,0,0
ENSG00000196628,ENST00000568740.5,1,0,3,3,8,8,7
ENSG00000196628,ENST00000570287.6,0,0,1,0,1,3,1
ENSG00000196628,ENST00000590810.5,0,0,0,0,0,0,0
ENSG00000196628,ENST00000616053.4,10,7,8,4,5,9,7
ENSG00000196628,ENST00000626584.2,0,0,0,0,0,1,0
ENSG00000196628,ENST00000626595.2,0,0,0,0,0,0,0
ENSG00000196628,ENST00000626631.1,0,0,2,0,0,0,0
ENSG00000196628,ENST00000627568.2,0,0,0,0,0,0,0
ENSG00000196628,ENST00000627784.2,0,0,0,0,0,0,0
ENSG00000196628,ENST00000628689.2,0,0,0,0,1,0,0
ENSG00000196628,ENST00000629387.2,1,3,4,4,10,9,5
ENSG00000196628,ENST00000630720.3,1,0,2,1,0,2,3
ENSG00000196628,ENST00000635822.2,11,6,3,6,7,14,3
ENSG00000196628,ENST00000635990.2,10,8,5,3,6,11,7
ENSG00000196628,ENST00000636400.2,9,10,10,8,13,22,10
