gene_id,gene_name,isoform_id,isoform_switch_q_value,gene_switch_q_value,dIF,consequences
ENSG00000233927,RPS28,ENSG00000233927_iso1,0.042307556,0.080052559,0.293537455,Domain_loss;transmembrane_affected
ENSG00000213741,RPS29,ENSG00000213741_iso1,0.03827264,0.05847485,0.135560602,NMD_affected;ORF_lengthening;signal_peptide_affected
ENSG00000149273,RPS3,ENSG00000149273_iso1,0.015833394,0.057629703,0.290582437,transmembrane_affected;NMD_affected;Domain_loss
ENSG00000145425,RPS3A,ENSG00000145425_iso1,0.036132356,0.007059342,0.424458023,Domain_loss;transmembrane_affected;Domain_gain
ENSG00000292158,RPS3A,ENSG00000292158_iso1,0.047285578,0.007098974,0.170579233,Domain_gain;transmembrane_affected
ENSG00000198034,RPS4X,ENSG00000198034_iso1,0.015616362,0.049039573,0.421638225,signal_peptide_affected
ENSG00000083845,RPS5,ENSG00000083845_iso1,0.030816201,0.095529999,0.620273897,ORF_shortening;NMD_affected;transmembrane_affected
ENSG00000137154,RPS6,ENSG00000137154_iso1,0.016726256,0.030449913,0.440891313,ORF_lengthening;NMD_affected
ENSG00000171863,RPS7,ENSG00000171863_iso1,0.003756929,0.000806184,0.19420242,ORF_lengthening;transmembrane_affected
ENSG00000142937,RPS8,ENSG00000142937_iso1,0.017456043,0.078424082,0.466168594,transmembrane_affected;ORF_lengthening;ORF_shortening
ENSG00000170889,RPS9,ENSG00000170889_iso1,0.013034177,0.096472682,0.673751945,ORF_shortening;NMD_affected
ENSG00000274950,RPS9,ENSG00000274950_iso1,0.017819933,0.056347885,0.341487155,signal_peptide_affected;ORF_lengthening;NMD_affected
ENSG00000278270,RPS9,ENSG00000278270_iso1,0.032572907,0.06649085,0.205876241,ORF_shortening;Domain_loss;ORF_lengthening
ENSG00000277079,RPS9,ENSG00000277079_iso1,0.015131525,0.012490842,0.545493906,Domain_loss;transmembrane_affected
ENSG00000277359,RPS9,ENSG00000277359_iso1,0.0301403,0.017656438,0.16823536,signal_peptide_affected;ORF_lengthening;Domain_loss
ENSG00000274626,RPS9,ENSG00000274626_iso1,0.032403155,0.047972122,0.275289443,signal_peptide_affected;Domain_gain;Domain_loss
ENSG00000278081,RPS9,ENSG00000278081_iso1,0.001511559,0.041125833,0.318953751,NMD_affected;ORF_shortening;Domain_loss
ENSG00000275323,RPS9,ENSG00000275323_iso1,0.01133252,0.019195151,0.114653028,NMD_affected
ENSG00000274005,RPS9,ENSG00000274005_iso1,0.009483826,0.003568678,0.469411339,ORF_shortening;NMD_affected;Domain_loss
ENSG00000274646,RPS9,ENSG00000274646_iso1,0.030007813,0.028049307,0.758660062,transmembrane_affected;ORF_lengthening;ORF_shortening
ENSG00000168028,RPSA,ENSG00000168028_iso1,0.04760997,0.015835436,0.275759255,ORF_shortening;Domain_loss
ENSG00000137876,RSL24D1,ENSG00000137876_iso1,0.034904661,0.034891289,0.707646356,NMD_affected;ORF_lengthening
ENSG00000087302,RTRAF,ENSG00000087302_iso1,0.027033005,0.082449698,0.319308014,Domain_loss;Domain_gain
ENSG00000197747,S100A10,ENSG00000197747_iso1,0.031677451,0.089285684,0.153926829,NMD_affected
ENSG00000163191,S100A11,ENSG00000163191_iso1,0.038161521,0.022021169,0.42341719,NMD_affected
ENSG00000197956,S100A6,ENSG00000197956_iso1,0.030825803,0.041539411,0.760415322,signal_peptide_affected;ORF_lengthening
ENSG00000170989,S1PR1,ENSG00000170989_iso1,0.001979748,0.018728005,0.784115305,ORF_lengthening
ENSG00000150459,SAP18,ENSG00000150459_iso1,0.03626873,0.071337545,0.78501852,Domain_gain
ENSG00000079332,SAR1A,ENSG00000079332_iso1,0.036797791,0.09781736,0.188605423,NMD_affected;signal_peptide_affected
ENSG00000205323,SARNP,ENSG00000205323_iso1,0.022441324,0.060423382,0.560490738,ORF_lengthening
ENSG00000031698,SARS1,ENSG00000031698_iso1,0.049039136,0.047673077,0.383338165,signal_peptide_affected;ORF_shortening;Domain_loss
ENSG00000130066,SAT1,ENSG00000130066_iso1,0.003417359,0.050409004,0.783670388,signal_peptide_affected;Domain_loss
ENSG00000132581,SDF2,ENSG00000132581_iso1,0.027369558,0.014903512,0.232739794,Domain_gain;ORF_shortening;transmembrane_affected
ENSG00000117118,SDHB,ENSG00000117118_iso1,0.026451838,0.065621816,0.55848399,ORF_lengthening;signal_peptide_affected
ENSG00000140612,SEC11A,ENSG00000140612_iso1,0.025241016,0.09386018,0.61612151,ORF_shortening;signal_peptide_affected;Domain_loss
ENSG00000166562,SEC11C,ENSG00000166562_iso1,0.004400706,0.025829849,0.586726078,transmembrane_affected
ENSG00000157020,SEC13,ENSG00000157020_iso1,0.017062731,0.029155824,0.322904188,Domain_loss;ORF_shortening;signal_peptide_affected
ENSG00000106803,SEC61B,ENSG00000106803_iso1,0.005988148,0.033718369,0.689520268,NMD_affected
ENSG00000211450,SELENOH,ENSG00000211450_iso1,0.043230956,0.029828788,0.471123192,Domain_gain;transmembrane_affected
ENSG00000178980,SELENOW,ENSG00000178980_iso1,0.03339017,0.095909468,0.256288952,ORF_lengthening;Domain_gain
ENSG00000127922,SEM1,ENSG00000127922_iso1,0.018666113,0.069395131,0.35249143,signal_peptide_affected;NMD_affected
ENSG00000168385,SEPTIN2,ENSG00000168385_iso1,0.006194639,0.091072995,0.538057229,signal_peptide_affected
ENSG00000140264,SERF2,ENSG00000140264_iso1,0.04584552,0.083095002,0.102983843,ORF_shortening
ENSG00000115524,SF3B1,ENSG00000115524_iso1,0.044970077,0.091721348,0.348990489,signal_peptide_affected
ENSG00000115128,SF3B6,ENSG00000115128_iso1,0.00099748,0.098378311,0.751266287,Domain_loss;Domain_gain
ENSG00000225383,SFTA1P,ENSG00000225383_iso1,0.004063688,0.017789945,0.458370814,ORF_shortening;ORF_lengthening
ENSG00000142669,SH3BGRL3,ENSG00000142669_iso1,0.040153004,0.068164668,0.666984342,ORF_lengthening
ENSG00000292165,SH3D19,ENSG00000292165_iso1,0.040086907,0.0680339,0.255688944,ORF_lengthening
ENSG00000109686,SH3D19,ENSG00000109686_iso1,0.012275929,0.039442945,0.43578103,transmembrane_affected;ORF_shortening
ENSG00000184990,SIVA1,ENSG00000184990_iso1,0.026700902,0.084576372,0.110201088,ORF_shortening
ENSG00000182628,SKA2,ENSG00000182628_iso1,0.008492427,0.094270585,0.560842427,Domain_gain
ENSG00000140395,SKIC8,ENSG00000140395_iso1,0.007254166,0.043647671,0.64157598,ORF_shortening;Domain_loss;Domain_gain
ENSG00000113558,SKP1,ENSG00000113558_iso1,0.011654633,0.026003261,0.77829119,Domain_loss;ORF_lengthening;Domain_gain
ENSG00000075415,SLC25A3,ENSG00000075415_iso1,0.013175791,0.007015056,0.245134477,Domain_loss
ENSG00000119705,SLIRP,ENSG00000119705_iso1,0.002040656,0.025772161,0.775794302,NMD_affected;signal_peptide_affected
ENSG00000272901,SMDT1,ENSG00000272901_iso1,0.019538197,0.067510725,0.134138412,transmembrane_affected;NMD_affected
ENSG00000272835,SMDT1,ENSG00000272835_iso1,0.03044608,0.004386421,0.755355226,ORF_shortening;transmembrane_affected;Domain_loss
ENSG00000183172,SMDT1,ENSG00000183172_iso1,0.012782576,0.083062075,0.321319305,signal_peptide_affected;Domain_gain;ORF_lengthening
ENSG00000274112,SMDT1,ENSG00000274112_iso1,0.038530725,0.064595404,0.650452126,Domain_loss;NMD_affected;Domain_gain
ENSG00000143553,SNAPIN,ENSG00000143553_iso1,0.039067446,0.07859102,0.625610139,transmembrane_affected
ENSG00000145335,SNCA,ENSG00000145335_iso1,0.007726935,0.090217616,0.504026258,Domain_gain;ORF_lengthening
ENSG00000232956,SNHG15,ENSG00000232956_iso1,0.022331825,0.001375944,0.396782019,Domain_gain
ENSG00000163597,SNHG16,ENSG00000163597_iso1,0.002345024,0.031155104,0.637470176,NMD_affected;transmembrane_affected
ENSG00000175061,SNHG29,ENSG00000175061_iso1,0.038127821,0.096095182,0.601536759,transmembrane_affected
ENSG00000206380,SNHG32,ENSG00000206380_iso1,0.005162462,0.004190975,0.17662111,ORF_shortening;transmembrane_affected;signal_peptide_affected
ENSG00000203875,SNHG5,ENSG00000203875_iso1,0.008369866,0.077887806,0.704505149,signal_peptide_affected
ENSG00000161981,SNRNP25,ENSG00000161981_iso1,0.022495677,0.082137572,0.100911015,Domain_loss;Domain_gain;ORF_shortening
ENSG00000124380,SNRNP27,ENSG00000124380_iso1,0.022638098,0.081830311,0.549425484,ORF_lengthening;Domain_loss;signal_peptide_affected
ENSG00000131876,SNRPA1,ENSG00000131876_iso1,0.008019112,0.065693652,0.515294052,NMD_affected
ENSG00000124562,SNRPC,ENSG00000124562_iso1,0.046274298,0.090562319,0.766259766,ORF_lengthening
ENSG00000167088,SNRPD1,ENSG00000167088_iso1,0.042337044,0.099616798,0.272207815,signal_peptide_affected;transmembrane_affected
ENSG00000125743,SNRPD2,ENSG00000125743_iso1,0.034734478,0.059835328,0.387751316,transmembrane_affected
ENSG00000182004,SNRPE,ENSG00000182004_iso1,0.047420212,0.052728707,0.603354603,Domain_loss;Domain_gain
ENSG00000139343,SNRPF,ENSG00000139343_iso1,0.009418189,0.024315233,0.747398826,transmembrane_affected;signal_peptide_affected
ENSG00000143977,SNRPG,ENSG00000143977_iso1,0.027107137,0.074894805,0.537534555,ORF_shortening;signal_peptide_affected
ENSG00000128739,SNRPN,ENSG00000128739_iso1,0.018868828,0.087560322,0.409209349,Domain_gain;signal_peptide_affected;ORF_lengthening
ENSG00000100138,SNU13,ENSG00000100138_iso1,0.004744634,0.093403927,0.787612293,ORF_shortening;ORF_lengthening
ENSG00000142168,SOD1,ENSG00000142168_iso1,0.007171741,0.098689095,0.776376545,ORF_lengthening;transmembrane_affected
ENSG00000291237,SOD2,ENSG00000291237_iso1,0.003283585,0.045893897,0.456375296,transmembrane_affected
ENSG00000114902,SPCS1,ENSG00000114902_iso1,0.034498212,0.013256014,0.160539508,Domain_gain;ORF_lengthening;ORF_shortening
ENSG00000118363,SPCS2,ENSG00000118363_iso1,0.028326896,0.085543517,0.442206482,NMD_affected;ORF_shortening;signal_peptide_affected
ENSG00000075142,SRI,ENSG00000075142_iso1,0.007671562,0.08449235,0.280314153,transmembrane_affected
ENSG00000140319,SRP14,ENSG00000140319_iso1,0.044903427,0.08241102,0.732166256,transmembrane_affected
ENSG00000153037,SRP19,ENSG00000153037_iso1,0.034645709,0.075702873,0.156032183,ORF_shortening;transmembrane_affected;NMD_affected
ENSG00000112081,SRSF3,ENSG00000112081_iso1,0.042118021,0.009531413,0.690822408,ORF_shortening;NMD_affected;transmembrane_affected
ENSG00000115875,SRSF7,ENSG00000115875_iso1,0.00623969,0.045268334,0.768936338,Domain_gain;ORF_lengthening
ENSG00000008324,SS18L2,ENSG00000008324_iso1,0.028176468,0.094561215,0.379860773,Domain_gain
ENSG00000106028,SSBP1,ENSG00000106028_iso1,0.038609362,0.021907258,0.30895397,signal_peptide_affected;NMD_affected
ENSG00000157216,SSBP3,ENSG00000157216_iso1,0.036533795,0.037699817,0.231729067,ORF_lengthening;signal_peptide_affected
ENSG00000176101,SSNA1,ENSG00000176101_iso1,0.008924501,0.06514893,0.227936687,signal_peptide_affected
ENSG00000163479,SSR2,ENSG00000163479_iso1,0.048551104,0.076930465,0.25976492,transmembrane_affected
ENSG00000114850,SSR3,ENSG00000114850_iso1,0.020974452,0.075634134,0.433296172,Domain_loss
ENSG00000180879,SSR4,ENSG00000180879_iso1,0.037075117,0.024689615,0.111396475,Domain_gain;signal_peptide_affected;Domain_loss
ENSG00000160075,SSU72,ENSG00000160075_iso1,0.023489918,0.052791477,0.669970335,Domain_loss
ENSG00000164211,STARD4,ENSG00000164211_iso1,0.037657125,0.011679198,0.133703709,transmembrane_affected;ORF_shortening
ENSG00000117632,STMN1,ENSG00000117632_iso1,0.02658577,0.073131197,0.768741573,Domain_gain
ENSG00000165283,STOML2,ENSG00000165283_iso1,0.019342516,0.031605819,0.445214136,ORF_shortening;signal_peptide_affected
ENSG00000170310,STX8,ENSG00000170310_iso1,0.004660402,0.048263253,0.196315763,NMD_affected;signal_peptide_affected;ORF_shortening
ENSG00000113387,SUB1,ENSG00000113387_iso1,0.020861544,0.037152083,0.752758208,ORF_lengthening;transmembrane_affected;Domain_loss
ENSG00000163541,SUCLG1,ENSG00000163541_iso1,0.018607997,0.038044392,0.590032753,signal_peptide_affected;ORF_shortening;transmembrane_affected
ENSG00000116030,SUMO1,ENSG00000116030_iso1,0.038983375,0.089391498,0.433192001,Domain_gain;NMD_affected;ORF_shortening
ENSG00000188612,SUMO2,ENSG00000188612_iso1,0.021467155,0.060417376,0.1673402,signal_peptide_affected;Domain_gain
ENSG00000184900,SUMO3,ENSG00000184900_iso1,0.014461232,0.07000482,0.144317239,signal_peptide_affected;ORF_lengthening;NMD_affected
ENSG00000213246,SUPT4H1,ENSG00000213246_iso1,0.027852876,0.078471058,0.108508031,NMD_affected;Domain_loss;ORF_lengthening
ENSG00000198168,SVIP,ENSG00000198168_iso1,0.019981622,0.038486493,0.334588601,Domain_loss;ORF_lengthening
ENSG00000175854,SWI5,ENSG00000175854_iso1,0.00866661,0.019263345,0.791845023,NMD_affected;signal_peptide_affected
ENSG00000008282,SYPL1,ENSG00000008282_iso1,0.026572861,0.075494085,0.122882106,ORF_lengthening;Domain_gain
ENSG00000166012,TAF1D,ENSG00000166012_iso1,0.033370819,0.003926746,0.583941938,NMD_affected
ENSG00000276463,TAF9,ENSG00000276463_iso1,0.048391327,0.083746835,0.44016746,transmembrane_affected
ENSG00000273841,TAF9,ENSG00000273841_iso1,0.024859164,0.015408447,0.155146483,ORF_lengthening;NMD_affected;Domain_loss
ENSG00000177156,TALDO1,ENSG00000177156_iso1,0.008830244,0.088672884,0.174668503,signal_peptide_affected;NMD_affected;Domain_loss
ENSG00000171530,TBCA,ENSG00000171530_iso1,0.043632945,0.063660892,0.150455373,Domain_loss;transmembrane_affected
ENSG00000185222,TCEAL9,ENSG00000185222_iso1,0.041684891,0.031166207,0.131431729,Domain_loss;ORF_lengthening
ENSG00000120438,TCP1,ENSG00000120438_iso1,0.001734255,0.005121253,0.178976569,signal_peptide_affected;Domain_gain
ENSG00000099797,TECR,ENSG00000099797_iso1,0.016070394,0.075370163,0.518241621,signal_peptide_affected;transmembrane_affected
ENSG00000198176,TFDP1,ENSG00000198176_iso1,0.018435257,0.030223962,0.234532624,Domain_loss;Domain_gain;signal_peptide_affected
ENSG00000003436,TFPI,ENSG00000003436_iso1,0.049266223,0.049071829,0.682243589,ORF_lengthening
ENSG00000105825,TFPI2,ENSG00000105825_iso1,0.00654016,0.089033521,0.281304815,ORF_lengthening;NMD_affected
ENSG00000163634,THOC7,ENSG00000163634_iso1,0.049085419,0.077439767,0.638958161,ORF_lengthening
ENSG00000206573,THUMPD3-AS1,ENSG00000206573_iso1,0.008279993,0.087806036,0.61268245,NMD_affected
ENSG00000151500,THYN1,ENSG00000151500_iso1,0.044223618,0.043056121,0.118589029,ORF_lengthening;NMD_affected
ENSG00000134809,TIMM10,ENSG00000134809_iso1,0.0170762,0.062575806,0.11269165,NMD_affected;Domain_gain
ENSG00000099800,TIMM13,ENSG00000099800_iso1,0.027938136,0.078956983,0.284308149,ORF_lengthening;Domain_gain
ENSG00000134375,TIMM17A,ENSG00000134375_iso1,0.029430712,0.000221805,0.674442722,ORF_lengthening
ENSG00000292215,TIMM17B,ENSG00000292215_iso1,0.04257188,0.054505697,0.706926003,ORF_shortening;ORF_lengthening;NMD_affected
ENSG00000126768,TIMM17B,ENSG00000126768_iso1,0.048808717,0.053108831,0.392089814,transmembrane_affected;ORF_shortening;ORF_lengthening
ENSG00000100575,TIMM9,ENSG00000100575_iso1,0.03768496,0.027500671,0.19074238,NMD_affected;Domain_loss
ENSG00000102265,TIMP1,ENSG00000102265_iso1,0.033557851,0.085401411,0.558921811,signal_peptide_affected;ORF_shortening;NMD_affected
ENSG00000169908,TM4SF1,ENSG00000169908_iso1,0.031403365,0.032194944,0.301107053,transmembrane_affected;NMD_affected
ENSG00000155957,TMBIM4,ENSG00000155957_iso1,0.032840986,0.017376479,0.23219078,Domain_gain;NMD_affected;Domain_loss
ENSG00000139644,TMBIM6,ENSG00000139644_iso1,0.041109934,0.011648415,0.613437818,Domain_gain
ENSG00000179029,TMEM107,ENSG00000179029_iso1,0.021443605,0.083808182,0.565662671,NMD_affected
ENSG00000178307,TMEM11,ENSG00000178307_iso1,0.015294901,0.055130465,0.452239535,ORF_shortening;NMD_affected;Domain_loss
ENSG00000171202,TMEM126A,ENSG00000171202_iso1,0.022685048,0.081122433,0.644535192,transmembrane_affected;Domain_gain;ORF_lengthening
ENSG00000244187,TMEM141,ENSG00000244187_iso1,0.044441413,0.000291081,0.138192395,ORF_lengthening;Domain_gain
ENSG00000105677,TMEM147,ENSG00000105677_iso1,0.038477294,0.033089154,0.209223568,transmembrane_affected
ENSG00000137210,TMEM14B,ENSG00000137210_iso1,0.021474727,0.031857325,0.602523209,signal_peptide_affected;ORF_shortening;ORF_lengthening
ENSG00000111843,TMEM14C,ENSG00000111843_iso1,0.004760731,0.070928268,0.438120005,ORF_lengthening
ENSG00000284936,TMEM14C,ENSG00000284936_iso1,0.030220964,0.039736116,0.176061867,signal_peptide_affected;NMD_affected
ENSG00000185475,TMEM179B,ENSG00000185475_iso1,0.037190775,0.075173207,0.32841,NMD_affected;signal_peptide_affected;Domain_gain
ENSG00000105518,TMEM205,ENSG00000105518_iso1,0.02541181,0.071492859,0.249699227,transmembrane_affected;Domain_gain
ENSG00000168701,TMEM208,ENSG00000168701_iso1,0.019511803,0.008436025,0.224932224,NMD_affected;Domain_gain
ENSG00000149932,TMEM219,ENSG00000149932_iso1,0.001233219,0.094925013,0.657330198,ORF_lengthening;ORF_shortening;Domain_gain
ENSG00000283771,TMEM256,ENSG00000283771_iso1,0.047043614,0.030143476,0.21615439,ORF_lengthening
ENSG00000205544,TMEM256,ENSG00000205544_iso1,0.016420095,0.013232751,0.222962619,NMD_affected
ENSG00000183726,TMEM50A,ENSG00000183726_iso1,0.008402309,0.059308401,0.640527396,ORF_shortening
ENSG00000116209,TMEM59,ENSG00000116209_iso1,0.004279448,0.021980258,0.519407938,ORF_lengthening;Domain_loss
ENSG00000109084,TMEM97,ENSG00000109084_iso1,0.022696747,0.017250408,0.149760662,signal_peptide_affected;Domain_gain
ENSG00000205542,TMSB4X,ENSG00000205542_iso1,0.039265732,0.080613942,0.209176162,NMD_affected
ENSG00000083312,TNPO1,ENSG00000083312_iso1,0.044706146,0.093173088,0.541475148,ORF_lengthening;transmembrane_affected;ORF_shortening
ENSG00000100216,TOMM22,ENSG00000100216_iso1,0.048489588,0.064685209,0.198974517,ORF_shortening;NMD_affected;signal_peptide_affected
ENSG00000175768,TOMM5,ENSG00000175768_iso1,0.011963607,0.019223108,0.61044767,signal_peptide_affected;Domain_gain;NMD_affected
ENSG00000196683,TOMM7,ENSG00000196683_iso1,0.046970596,0.047675565,0.40108299,transmembrane_affected;ORF_lengthening;signal_peptide_affected
ENSG00000111669,TPI1,ENSG00000111669_iso1,0.022435245,0.094303362,0.445957655,Domain_gain;transmembrane_affected
ENSG00000140416,TPM1,ENSG00000140416_iso1,0.045948096,0.069067754,0.405662985,Domain_gain;ORF_shortening;signal_peptide_affected
ENSG00000198467,TPM2,ENSG00000198467_iso1,0.025970102,0.068269427,0.33592945,signal_peptide_affected;NMD_affected
ENSG00000143549,TPM3,ENSG00000143549_iso1,0.006518555,0.071842142,0.460158807,transmembrane_affected;signal_peptide_affected;Domain_gain
ENSG00000167460,TPM4,ENSG00000167460_iso1,0.032840992,0.032935737,0.116906491,ORF_shortening;Domain_loss;transmembrane_affected
ENSG00000133112,TPT1,ENSG00000133112_iso1,0.021720778,0.053537013,0.447266982,Domain_loss;ORF_shortening
ENSG00000136527,TRA2B,ENSG00000136527_iso1,0.030335847,0.022143122,0.118729713,ORF_shortening
ENSG00000167515,TRAPPC2L,ENSG00000167515_iso1,0.036846389,0.081019201,0.393404304,ORF_lengthening
ENSG00000181029,TRAPPC5,ENSG00000181029_iso1,0.015498072,0.078365823,0.113719349,Domain_loss;ORF_shortening;transmembrane_affected
ENSG00000173113,TRMT112,ENSG00000173113_iso1,0.001566193,0.065538803,0.769827348,transmembrane_affected;ORF_lengthening;ORF_shortening
ENSG00000215845,TSTD1,ENSG00000215845_iso1,0.039801648,0.072301836,0.629162921,Domain_loss
ENSG00000167552,TUBA1A,ENSG00000167552_iso1,0.046577783,0.077031471,0.224742767,NMD_affected;Domain_loss;ORF_shortening
ENSG00000123416,TUBA1B,ENSG00000123416_iso1,0.016251695,0.024483013,0.13636257,ORF_lengthening;transmembrane_affected
ENSG00000224156,TUBB,ENSG00000224156_iso1,0.036843962,0.022509483,0.102960558,transmembrane_affected
ENSG00000235067,TUBB,ENSG00000235067_iso1,0.042241422,0.066997023,0.564823732,ORF_lengthening
ENSG00000196230,TUBB,ENSG00000196230_iso1,0.016761583,0.005592976,0.291340716,Domain_loss;ORF_lengthening;Domain_gain
ENSG00000229684,TUBB,ENSG00000229684_iso1,0.012755081,0.004262554,0.641112683,Domain_gain;signal_peptide_affected
ENSG00000176014,TUBB6,ENSG00000176014_iso1,0.028624358,0.099146442,0.613501245,Domain_gain;signal_peptide_affected;NMD_affected
ENSG00000136810,TXN,ENSG00000136810_iso1,0.037336212,0.043584266,0.521347379,transmembrane_affected
ENSG00000129235,TXNDC17,ENSG00000129235_iso1,0.007283203,0.044546782,0.142256275,ORF_lengthening;signal_peptide_affected;transmembrane_affected
ENSG00000091164,TXNL1,ENSG00000091164_iso1,0.030348705,0.081380207,0.294113888,ORF_shortening;NMD_affected;ORF_lengthening
ENSG00000141759,TXNL4A,ENSG00000141759_iso1,0.044825985,0.033709767,0.79048592,ORF_shortening
ENSG00000184470,TXNRD2,ENSG00000184470_iso1,0.022488895,0.064276129,0.558307102,signal_peptide_affected
ENSG00000221983,UBA52,ENSG00000221983_iso1,0.041274872,0.024611714,0.244829943,transmembrane_affected;Domain_gain
ENSG00000170315,UBB,ENSG00000170315_iso1,0.018039432,0.053819413,0.286238489,NMD_affected;ORF_shortening;Domain_loss
ENSG00000077721,UBE2A,ENSG00000077721_iso1,0.039429131,0.06841856,0.418290769,Domain_gain;NMD_affected;ORF_shortening
ENSG00000175063,UBE2C,ENSG00000175063_iso1,0.043131297,0.004260137,0.354976061,signal_peptide_affected;Domain_gain
ENSG00000131508,UBE2D2,ENSG00000131508_iso1,0.032825914,0.003137236,0.665187988,ORF_shortening;Domain_loss
ENSG00000109332,UBE2D3,ENSG00000109332_iso1,0.008748661,0.098529961,0.2662464,Domain_loss;ORF_lengthening;ORF_shortening
ENSG00000185651,UBE2L3,ENSG00000185651_iso1,0.020133151,0.042407025,0.667322312,Domain_gain;ORF_shortening;transmembrane_affected
ENSG00000244687,UBE2V1,ENSG00000244687_iso1,0.020185718,0.038544939,0.483510514,signal_peptide_affected;ORF_lengthening
ENSG00000169139,UBE2V2,ENSG00000169139_iso1,0.015165455,0.029065986,0.539497498,Domain_loss
ENSG00000198258,UBL5,ENSG00000198258_iso1,0.006375494,0.088513227,0.434636514,signal_peptide_affected
ENSG00000162191,UBXN1,ENSG00000162191_iso1,0.025028814,0.039413944,0.205519802,signal_peptide_affected
ENSG00000154277,UCHL1,ENSG00000154277_iso1,0.025174202,0.054883604,0.615221733,ORF_shortening;transmembrane_affected;NMD_affected
ENSG00000118939,UCHL3,ENSG00000118939_iso1,0.03080369,0.093366633,0.52784394,ORF_shortening;transmembrane_affected;NMD_affected
ENSG00000143222,UFC1,ENSG00000143222_iso1,0.008777958,0.024895336,0.296778249,signal_peptide_affected;ORF_shortening
ENSG00000070010,UFD1,ENSG00000070010_iso1,0.018385824,0.014889979,0.679112322,Domain_gain
ENSG00000136731,UGGT1,ENSG00000136731_iso1,0.022286457,0.057726688,0.342367622,Domain_gain
ENSG00000137288,UQCC2,ENSG00000137288_iso1,0.038949822,0.056190746,0.353020852,ORF_lengthening
ENSG00000127540,UQCR11,ENSG00000127540_iso1,0.012137495,0.002421898,0.774277568,Domain_loss;NMD_affected;signal_peptide_affected
ENSG00000156467,UQCRB,ENSG00000156467_iso1,0.011971941,0.071059105,0.525305547,signal_peptide_affected;transmembrane_affected
ENSG00000173660,UQCRH,ENSG00000173660_iso1,0.015382441,0.057477134,0.758804066,signal_peptide_affected;Domain_gain;Domain_loss
ENSG00000164405,UQCRQ,ENSG00000164405_iso1,0.008139129,0.092716052,0.377596606,Domain_loss;Domain_gain
ENSG00000126088,UROD,ENSG00000126088_iso1,0.036787735,0.049596956,0.368181338,ORF_shortening
ENSG00000183520,UTP11,ENSG00000183520_iso1,0.00542558,0.065191202,0.40858314,NMD_affected;Domain_gain
ENSG00000126756,UXT,ENSG00000126756_iso1,0.047140603,0.054054051,0.637701154,transmembrane_affected
ENSG00000168899,VAMP5,ENSG00000168899_iso1,0.034554206,0.000349689,0.645454361,ORF_lengthening;ORF_shortening
ENSG00000165280,VCP,ENSG00000165280_iso1,7.55E-05,0.077152141,0.301331418,ORF_lengthening;ORF_shortening;signal_peptide_affected
ENSG00000165637,VDAC2,ENSG00000165637_iso1,0.008171919,0.093946735,0.705464096,Domain_loss;signal_peptide_affected;ORF_shortening
ENSG00000167397,VKORC1,ENSG00000167397_iso1,0.049863746,0.057334208,0.204916763,ORF_shortening
ENSG00000111237,VPS29,ENSG00000111237_iso1,0.045884048,0.09570751,0.496680476,Domain_loss
ENSG00000133316,WDR74,ENSG00000133316_iso1,0.024396467,0.0394214,0.472110075,Domain_loss;Domain_gain
ENSG00000018408,WWTR1,ENSG00000018408_iso1,0.031975448,0.025576951,0.541292543,ORF_lengthening;Domain_gain
ENSG00000241127,YAE1,ENSG00000241127_iso1,0.015102554,0.046658112,0.766670448,ORF_lengthening;Domain_gain;NMD_affected
ENSG00000166913,YWHAB,ENSG00000166913_iso1,0.014585536,0.09557507,0.261420051,signal_peptide_affected;NMD_affected;ORF_shortening
ENSG00000274474,YWHAE,ENSG00000274474_iso1,0.038600134,0.026736086,0.60616478,Domain_gain
ENSG00000108953,YWHAE,ENSG00000108953_iso1,0.015059702,0.007925952,0.294161901,signal_peptide_affected;NMD_affected
ENSG00000164924,YWHAZ,ENSG00000164924_iso1,0.01989802,0.086089571,0.230366516,Domain_loss;Domain_gain
ENSG00000176261,ZBTB8OS,ENSG00000176261_iso1,0.022010304,0.052728367,0.638206599,signal_peptide_affected;Domain_gain
ENSG00000139168,ZCRB1,ENSG00000139168_iso1,0.009417927,0.029448078,0.796849063,NMD_affected;Domain_loss
ENSG00000177410,ZFAS1,ENSG00000177410_iso1,0.036262802,0.065675382,0.235530841,Domain_loss
ENSG00000120963,ZNF706,ENSG00000120963_iso1,0.016716518,0.049962902,0.258292313,Domain_loss;ORF_lengthening;NMD_affected
ENSG00000273611,ZNHIT3,ENSG00000273611_iso1,0.031261942,0.037048641,0.298044973,Domain_gain
ENSG00000278574,ZNHIT3,ENSG00000278574_iso1,0.044568742,0.075183798,0.735406512,ORF_shortening
ENSG00000173465,ZNRD2,ENSG00000173465_iso1,0.024502278,0.000444974,0.72888042,Domain_loss;ORF_shortening
ENSG00000293320,,ENSG00000293320_iso1,0.046313641,0.047794864,0.333055325,Domain_gain
ENSG00000293319,,ENSG00000293319_iso1,0.020930535,0.03960929,0.753366939,NMD_affected
ENSG00000288663,,ENSG00000288663_iso1,0.023747887,0.080135703,0.285403545,Domain_loss;signal_peptide_affected
ENSG00000284969,,ENSG00000284969_iso1,0.023573971,0.010411405,0.680943638,signal_peptide_affected
ENSG00000289720,,ENSG00000289720_iso1,0.02551783,0.09845361,0.634781704,signal_peptide_affected;transmembrane_affected;NMD_affected
