gene_id,transcript_id,HUVEC_high1,HUVEC_high2,HUVEC_high3,HUVEC_high4,HUAEC_high1,HUAEC_high2,HUAEC_high3,HUAEC_high4
ENSG00000278229,ENST00000633919.1,104,84,60,86,73,9,65,41
ENSG00000278229,ENST00000634150.1,4,6,2,4,3,3,3,1
ENSG00000278231,ENST00000618168.1,0,0,0,0,0,0,1,0
ENSG00000278233,ENST00000612463.1,2657,2572,1831,2581,1876,301,1839,1134
ENSG00000278243,ENST00000612580.2,45,25,35,19,42,8,44,46
ENSG00000278243,ENST00000631429.1,1,3,0,4,2,0,3,2
ENSG00000278243,ENST00000632127.1,14,7,4,8,9,0,5,7
ENSG00000278243,ENST00000632302.1,0,0,0,0,0,0,1,0
ENSG00000278243,ENST00000632368.1,0,0,0,0,0,0,1,0
ENSG00000278243,ENST00000632529.1,14,9,7,9,7,0,8,9
ENSG00000278243,ENST00000632877.1,0,1,0,0,0,0,2,0
ENSG00000278243,ENST00000633165.1,0,3,1,0,0,0,1,0
ENSG00000278243,ENST00000633510.1,0,0,0,0,0,0,0,0
ENSG00000278243,ENST00000633782.1,35,24,28,5,28,5,24,26
ENSG00000278243,ENST00000633809.1,2,3,0,4,4,0,4,2
ENSG00000278243,ENST00000633885.1,8,4,2,3,8,3,8,9
ENSG00000278243,ENST00000633952.1,46,26,37,18,41,8,43,43
ENSG00000278249,ENST00000458748.1,3,0,1,1,4,2,1,2
ENSG00000278257,ENST00000621285.1,1,3,4,2,1,0,3,3
ENSG00000278259,ENST00000610930.4,5,3,1,0,1,0,1,0
ENSG00000278259,ENST00000610992.4,14,8,8,4,0,0,2,0
ENSG00000278259,ENST00000611622.4,6,0,0,2,0,0,0,0
ENSG00000278259,ENST00000614623.5,13,10,8,7,1,0,2,1
ENSG00000278259,ENST00000621344.4,1,2,1,0,2,0,1,6
ENSG00000278259,ENST00000621550.4,11,13,10,5,3,0,2,7
ENSG00000278268,ENST00000616515.2,0,7,2,0,1,2,10,2
ENSG00000278268,ENST00000627896.1,0,7,2,0,0,2,10,2
ENSG00000278270,ENST00000610644.4,37,38,33,19,24,5,32,25
ENSG00000278270,ENST00000610799.4,9,11,8,7,18,3,13,13
ENSG00000278270,ENST00000610826.4,75,74,99,53,76,13,74,95
ENSG00000278270,ENST00000611572.3,2,3,3,1,3,1,1,3
ENSG00000278270,ENST00000613820.1,0,0,0,2,0,0,0,0
ENSG00000278270,ENST00000614095.4,28,36,18,16,19,6,25,11
ENSG00000278270,ENST00000614737.4,472,510,1470,349,1021,133,874,1205
ENSG00000278270,ENST00000615167.4,55,72,80,47,66,12,53,46
ENSG00000278270,ENST00000619229.4,64,74,68,57,72,17,76,85
ENSG00000278270,ENST00000620356.4,15,4,13,10,15,2,11,2
ENSG00000278270,ENST00000620740.4,3,0,2,2,1,0,3,0
ENSG00000278270,ENST00000621233.4,8,16,5,15,26,5,10,9
ENSG00000278270,ENST00000629619.1,8,10,12,7,16,2,12,14
ENSG00000278274,ENST00000384581.1,0,0,0,0,1,0,0,1
ENSG00000278284,ENST00000622572.1,0,1,0,2,3,0,0,3
ENSG00000278291,ENST00000610494.1,6,1,1,1,0,0,0,1
ENSG00000278294,ENST00000611690.1,0,0,0,0,0,0,0,0
ENSG00000278301,ENST00000621665.1,0,0,0,0,0,0,0,0
ENSG00000278308,ENST00000610285.2,0,0,0,1,0,0,0,0
ENSG00000278308,ENST00000631747.1,0,0,0,0,0,0,0,0
ENSG00000278311,ENST00000611219.1,2,0,1,0,0,0,0,0
ENSG00000278311,ENST00000613102.5,9,10,12,9,3,1,9,10
ENSG00000278311,ENST00000616019.1,0,1,0,0,0,0,2,0
ENSG00000278311,ENST00000617860.4,0,0,1,0,0,0,0,0
ENSG00000278311,ENST00000618837.4,1,0,0,0,0,0,0,0
ENSG00000278311,ENST00000619573.1,0,0,0,0,0,0,0,0
ENSG00000278311,ENST00000620927.1,0,8,4,4,0,0,5,4
ENSG00000278318,ENST00000591289.5,0,0,0,0,1,0,0,0
ENSG00000278318,ENST00000592308.1,0,0,0,0,1,0,0,0
ENSG00000278318,ENST00000613197.4,0,0,0,2,1,0,0,1
ENSG00000278318,ENST00000614049.5,0,0,0,2,2,0,0,0
ENSG00000278318,ENST00000620012.4,0,0,0,2,2,0,0,0
ENSG00000278319,ENST00000616908.1,0,0,0,0,0,0,0,0
ENSG00000278322,ENST00000611602.4,11,9,7,4,24,4,14,8
ENSG00000278322,ENST00000620636.1,15,10,10,3,16,5,19,20
ENSG00000278322,ENST00000621612.4,11,14,7,6,13,3,29,9
ENSG00000278341,ENST00000616106.1,0,0,0,0,0,0,0,0
ENSG00000278344,ENST00000615562.1,0,0,0,0,0,0,0,0
ENSG00000278356,ENST00000619883.1,0,0,1,0,0,0,0,0
ENSG00000278365,ENST00000617282.1,1870,1273,2093,959,2990,483,2664,2071
ENSG00000278372,ENST00000613929.2,5,2,1,1,1,0,2,0
ENSG00000278372,ENST00000618519.4,14,11,8,5,1,0,0,1
ENSG00000278372,ENST00000631888.1,12,12,9,6,3,0,1,7
ENSG00000278372,ENST00000632109.1,6,0,0,0,0,0,1,0
ENSG00000278372,ENST00000633264.1,17,10,9,5,0,0,2,0
ENSG00000278372,ENST00000633938.1,1,2,1,0,2,0,1,6
ENSG00000278384,ENST00000612565.1,0,0,0,0,0,0,0,0
ENSG00000278389,ENST00000617407.1,0,0,0,0,0,0,0,1
ENSG00000278390,ENST00000615685.4,0,0,0,0,0,0,0,0
ENSG00000278396,ENST00000622847.1,2,0,0,1,0,0,0,2
ENSG00000278416,ENST00000425039.4,2,2,13,2,16,1,9,12
ENSG00000278419,ENST00000441377.2,0,0,1,0,0,0,0,1
ENSG00000278426,ENST00000617592.1,1,4,2,3,0,0,3,1
ENSG00000278434,ENST00000612995.1,0,0,3,0,0,0,0,0
ENSG00000278437,ENST00000615803.4,0,0,0,2,0,0,0,0
ENSG00000278437,ENST00000618368.1,0,0,0,2,0,0,0,0
ENSG00000278440,ENST00000620932.1,1,0,0,0,0,0,0,0
ENSG00000278444,ENST00000619217.1,12,11,13,7,10,0,7,2
ENSG00000278457,ENST00000620265.1,1,0,0,1,0,0,0,0
ENSG00000278458,ENST00000610328.2,0,0,0,0,0,0,0,0
ENSG00000278458,ENST00000632215.1,0,0,0,0,0,0,0,0
ENSG00000278458,ENST00000632594.1,4,0,0,0,0,0,0,1
ENSG00000278458,ENST00000633346.1,0,0,0,2,0,0,0,0
ENSG00000278458,ENST00000633505.1,4,0,3,1,0,0,0,0
ENSG00000278458,ENST00000633819.1,2,0,2,1,0,0,1,0
ENSG00000278461,ENST00000613100.1,296,160,415,138,541,105,530,445
ENSG00000278461,ENST00000618428.4,115,68,129,46,227,49,219,206
ENSG00000278461,ENST00000620855.1,11,11,14,10,8,5,12,8
ENSG00000278463,ENST00000615868.2,2,2,4,0,3,0,2,2
ENSG00000278472,ENST00000621925.1,0,0,0,0,0,0,0,0
ENSG00000278488,ENST00000621955.1,1,4,0,1,0,0,0,0
ENSG00000278488,ENST00000632020.1,0,0,0,0,1,0,0,0
ENSG00000278488,ENST00000632093.1,0,4,0,2,0,0,1,0
ENSG00000278488,ENST00000632139.1,0,3,0,0,0,0,1,0
ENSG00000278488,ENST00000632380.1,3,2,1,0,0,0,1,0
ENSG00000278488,ENST00000632672.1,1,0,0,0,0,0,1,0
ENSG00000278488,ENST00000632837.1,1,4,0,0,0,0,2,0
ENSG00000278488,ENST00000633197.1,0,0,0,0,0,0,0,0
ENSG00000278494,ENST00000616334.2,7,6,5,7,8,1,4,1
ENSG00000278494,ENST00000632447.1,6,0,1,3,3,0,0,0
ENSG00000278494,ENST00000632541.1,0,0,0,0,0,0,0,0
ENSG00000278494,ENST00000634151.1,0,0,0,0,0,0,0,0
ENSG00000278501,ENST00000613269.2,29,15,39,12,44,6,37,31
ENSG00000278516,ENST00000613622.1,6,5,6,4,3,0,12,4
ENSG00000278519,ENST00000612053.1,13,6,8,5,19,2,17,13
ENSG00000278519,ENST00000615453.4,15,9,13,11,13,4,26,15
ENSG00000278519,ENST00000621455.4,10,10,7,6,16,4,22,18
ENSG00000278522,ENST00000611217.5,0,0,0,0,0,0,1,0
ENSG00000278528,ENST00000619561.1,0,0,0,0,0,0,0,2
ENSG00000278531,ENST00000619383.1,0,1,0,0,2,0,0,1
ENSG00000278535,ENST00000610443.1,0,0,2,2,0,0,2,2
ENSG00000278535,ENST00000611337.4,0,1,2,2,0,0,2,2
ENSG00000278535,ENST00000612205.1,0,0,0,0,0,0,0,0
ENSG00000278535,ENST00000617959.1,1,0,0,0,0,0,0,0
ENSG00000278535,ENST00000618403.5,0,0,2,2,0,0,2,2
ENSG00000278540,ENST00000612895.4,6,14,9,5,6,1,18,0
ENSG00000278540,ENST00000613146.4,2,0,3,0,1,0,4,10
ENSG00000278540,ENST00000614428.4,6,15,12,4,8,3,20,6
ENSG00000278540,ENST00000614438.1,5,1,14,1,16,5,10,17
ENSG00000278540,ENST00000614482.4,0,0,0,0,0,0,0,0
ENSG00000278540,ENST00000614789.4,0,0,3,0,2,3,2,4
ENSG00000278540,ENST00000615229.4,0,0,1,1,0,0,0,0
ENSG00000278540,ENST00000616317.5,7,16,7,7,7,0,17,2
ENSG00000278540,ENST00000616352.4,0,0,2,0,0,0,0,0
ENSG00000278540,ENST00000617548.1,0,0,2,2,0,0,1,0
ENSG00000278540,ENST00000617649.4,0,0,0,0,0,0,2,0
ENSG00000278540,ENST00000618351.1,1,1,0,1,1,0,0,1
ENSG00000278540,ENST00000619546.4,2,3,0,1,2,0,2,0
ENSG00000278545,ENST00000395771.7,1,0,0,0,0,0,0,0
ENSG00000278545,ENST00000613420.1,0,0,0,0,0,0,0,0
ENSG00000278545,ENST00000616143.4,2,5,2,2,3,2,4,3
ENSG00000278546,ENST00000612557.1,0,0,0,0,0,0,2,0
ENSG00000278550,ENST00000612931.4,14,2,2,1,2,0,0,4
ENSG00000278550,ENST00000613070.4,13,2,2,0,2,0,0,4
ENSG00000278550,ENST00000634102.1,16,3,6,0,5,0,2,8
ENSG00000278558,ENST00000612978.5,0,2,0,0,0,0,0,0
ENSG00000278558,ENST00000614395.4,0,2,0,0,0,0,0,0
ENSG00000278558,ENST00000618859.1,0,2,0,0,0,0,0,0
ENSG00000278563,ENST00000632823.1,0,1,0,0,0,0,0,0
ENSG00000278565,ENST00000611554.3,0,1,0,0,0,0,0,0
ENSG00000278565,ENST00000627877.2,0,1,0,0,0,0,0,0
ENSG00000278574,ENST00000613198.2,2,0,0,0,0,0,0,0
ENSG00000278574,ENST00000619649.4,4,1,2,0,1,1,3,2
ENSG00000278574,ENST00000620508.4,42,27,109,10,87,36,132,82
ENSG00000278574,ENST00000631862.1,29,12,48,8,37,7,37,24
ENSG00000278574,ENST00000632476.1,0,1,0,0,0,0,0,0
ENSG00000278574,ENST00000633110.1,6,4,2,2,1,2,6,0
ENSG00000278574,ENST00000633296.1,3,0,1,0,0,3,0,0
ENSG00000278574,ENST00000633894.1,0,0,0,0,0,0,0,0
ENSG00000278574,ENST00000633937.1,23,14,40,6,40,11,56,41
ENSG00000278588,ENST00000377733.4,2,3,5,2,1,0,3,1
ENSG00000278591,ENST00000618602.1,50,28,37,42,26,8,23,17
ENSG00000278599,ENST00000621587.2,0,0,0,0,0,0,0,0
ENSG00000278605,ENST00000611798.4,0,1,0,0,0,0,1,0
ENSG00000278605,ENST00000614483.4,0,0,0,0,0,0,0,1
ENSG00000278605,ENST00000615000.4,0,0,0,0,0,0,0,0
ENSG00000278605,ENST00000615079.1,0,0,0,0,0,0,0,0
ENSG00000278605,ENST00000622661.1,0,0,1,0,1,0,2,1
ENSG00000278608,ENST00000617216.1,1,0,0,0,1,0,0,0
ENSG00000278611,ENST00000613560.1,0,0,3,0,0,0,0,0
ENSG00000278611,ENST00000619671.1,0,0,2,0,0,0,0,0
ENSG00000278613,ENST00000615640.1,0,1,3,0,0,0,1,0
ENSG00000278613,ENST00000618877.1,0,0,3,0,0,0,0,0
ENSG00000278615,ENST00000524958.6,312,126,436,87,394,64,383,339
ENSG00000278615,ENST00000525675.1,5,9,3,2,2,0,6,0
ENSG00000278615,ENST00000532786.2,316,128,446,87,396,67,388,341
ENSG00000278619,ENST00000612760.1,0,0,0,3,2,0,0,0
ENSG00000278619,ENST00000614766.5,0,0,0,3,2,0,0,0
ENSG00000278622,ENST00000612393.4,0,1,1,0,0,0,1,2
ENSG00000278622,ENST00000613589.1,1,0,2,0,2,0,2,2
ENSG00000278622,ENST00000614948.4,0,0,0,0,0,0,1,1
ENSG00000278622,ENST00000615975.4,1,0,4,0,1,0,1,1
ENSG00000278622,ENST00000617543.1,0,0,0,0,0,0,0,1
ENSG00000278622,ENST00000617559.4,0,0,0,0,0,0,0,0
ENSG00000278622,ENST00000621740.4,0,0,0,0,0,0,0,0
ENSG00000278631,ENST00000618617.1,0,0,0,0,0,0,0,0
ENSG00000278632,ENST00000617942.4,0,1,0,0,0,0,0,0
ENSG00000278632,ENST00000632551.1,0,3,0,0,0,0,0,0
ENSG00000278633,ENST00000619792.1,0,0,0,0,0,0,0,0
ENSG00000278637,ENST00000617569.2,0,0,0,0,0,0,0,3
ENSG00000278641,ENST00000611059.1,0,0,0,0,0,0,0,0
ENSG00000278644,ENST00000610440.1,6,7,9,8,9,3,3,4
ENSG00000278644,ENST00000631566.1,6,8,7,8,9,3,3,4
ENSG00000278644,ENST00000631610.1,1,7,5,2,6,0,0,2
ENSG00000278644,ENST00000632068.1,0,0,2,0,1,0,0,0
ENSG00000278644,ENST00000632316.1,0,0,0,3,0,0,0,0
ENSG00000278644,ENST00000632510.1,0,0,6,0,5,0,0,1
ENSG00000278644,ENST00000633865.1,0,0,0,0,0,0,0,0
ENSG00000278662,ENST00000610657.2,0,2,0,1,0,0,0,0
ENSG00000278662,ENST00000621197.4,2,2,0,0,0,0,0,0
ENSG00000278666,ENST00000613037.3,0,0,0,0,0,0,0,0
ENSG00000278668,ENST00000618199.1,0,0,0,0,0,0,0,1
ENSG00000278670,ENST00000615407.4,0,0,0,1,0,0,0,0
ENSG00000278677,ENST00000359611.4,12,5,13,12,3,4,15,7
ENSG00000278682,ENST00000611679.4,1,0,0,0,0,0,0,0
ENSG00000278682,ENST00000611772.4,2,0,0,0,0,0,1,0
ENSG00000278682,ENST00000619885.4,2,0,0,0,0,1,0,1
ENSG00000278682,ENST00000622444.1,2,2,0,0,0,0,0,0
ENSG00000278695,ENST00000616938.1,4,0,5,1,0,0,0,0
ENSG00000278698,ENST00000614618.1,0,0,0,0,1,0,0,0
ENSG00000278703,ENST00000611316.1,3,0,0,0,4,0,0,1
ENSG00000278704,ENST00000618686.1,1,0,3,2,0,0,0,0
ENSG00000278705,ENST00000377745.5,2,1,3,1,1,1,5,1
ENSG00000278712,ENST00000613888.4,2,7,4,2,1,1,0,3
ENSG00000278712,ENST00000614984.1,1,3,1,2,0,0,1,1
ENSG00000278712,ENST00000615811.4,0,0,0,0,0,0,0,0
ENSG00000278715,ENST00000384529.1,0,0,1,0,0,0,0,0
ENSG00000278718,ENST00000615119.2,11,10,8,6,6,2,9,5
ENSG00000278718,ENST00000628703.2,7,13,4,6,8,4,4,7
ENSG00000278718,ENST00000631602.1,4,2,1,0,5,0,0,1
ENSG00000278718,ENST00000631676.1,10,10,7,3,7,2,8,5
ENSG00000278718,ENST00000631751.1,11,7,8,4,8,1,6,5
ENSG00000278718,ENST00000632705.1,10,12,4,6,11,2,8,5
ENSG00000278718,ENST00000632842.1,4,9,3,3,8,3,6,11
ENSG00000278718,ENST00000633391.1,1,0,1,0,0,0,0,0
ENSG00000278718,ENST00000633662.1,0,0,0,0,1,0,0,0
ENSG00000278719,ENST00000613522.1,0,0,0,0,0,0,0,0
ENSG00000278727,ENST00000613696.1,5,1,1,1,0,0,1,0
ENSG00000278730,ENST00000620266.1,5,5,11,4,4,2,8,2
ENSG00000278741,ENST00000611021.3,1,0,0,0,2,0,1,2
ENSG00000278741,ENST00000612118.4,9,4,3,6,5,1,12,5
ENSG00000278741,ENST00000619569.4,0,0,0,0,0,0,2,0
ENSG00000278741,ENST00000620619.4,5,2,2,2,0,1,3,0
ENSG00000278741,ENST00000625486.1,0,0,0,1,0,0,1,2
ENSG00000278741,ENST00000626277.1,0,0,0,0,0,0,0,0
ENSG00000278741,ENST00000627102.2,0,0,0,0,0,0,1,0
ENSG00000278741,ENST00000627258.2,1,0,0,1,0,0,1,0
ENSG00000278741,ENST00000628588.2,0,0,0,0,0,0,1,0
ENSG00000278741,ENST00000628817.2,0,0,0,0,0,0,0,0
ENSG00000278741,ENST00000629638.2,3,1,4,3,3,0,4,1
ENSG00000278742,ENST00000611823.3,0,1,0,0,0,0,1,0
ENSG00000278742,ENST00000629032.2,0,0,0,2,0,0,0,0
ENSG00000278759,ENST00000612762.2,0,0,0,0,0,0,0,3
ENSG00000278759,ENST00000632739.1,0,0,0,0,0,0,0,1
ENSG00000278759,ENST00000632984.1,0,0,0,0,0,0,0,4
ENSG00000278759,ENST00000633032.1,0,0,1,0,2,1,0,3
ENSG00000278759,ENST00000633825.1,4,4,1,1,1,0,2,4
ENSG00000278759,ENST00000633959.1,0,0,1,0,0,0,0,0
ENSG00000278759,ENST00000634076.1,2,1,0,0,0,0,0,0
ENSG00000278760,ENST00000617295.4,8,3,2,1,8,0,1,5
ENSG00000278760,ENST00000632291.1,7,1,0,0,1,1,0,2
ENSG00000278765,ENST00000614061.1,0,0,0,3,0,0,0,0
ENSG00000278768,ENST00000614401.1,0,0,0,0,0,0,0,0
ENSG00000278768,ENST00000649580.1,0,0,0,0,0,0,0,0
ENSG00000278771,ENST00000610674.1,24,24,21,34,15,4,21,12
ENSG00000278774,ENST00000613956.1,48,27,38,39,27,7,28,14
ENSG00000278780,ENST00000619540.4,0,0,0,0,3,0,0,0
ENSG00000278780,ENST00000623260.1,0,0,0,0,2,0,0,0
ENSG00000278780,ENST00000623534.3,0,1,0,0,3,0,1,0
ENSG00000278780,ENST00000624457.3,0,0,0,0,2,0,0,0
ENSG00000278780,ENST00000625163.3,0,0,0,0,0,0,0,0
ENSG00000278784,ENST00000619226.1,2,9,6,5,0,2,0,0
ENSG00000278787,ENST00000619583.3,13,5,12,1,1,0,1,7
ENSG00000278787,ENST00000625902.2,0,0,0,0,0,0,0,0
ENSG00000278787,ENST00000628088.2,0,0,0,0,0,0,0,0
ENSG00000278788,ENST00000612198.3,3,9,5,4,4,2,9,5
ENSG00000278788,ENST00000622719.2,3,5,5,4,5,2,9,4
ENSG00000278788,ENST00000631752.1,0,0,1,0,0,0,0,0
ENSG00000278788,ENST00000631948.1,2,10,5,3,5,3,7,4
ENSG00000278788,ENST00000634172.1,3,9,4,3,5,2,9,6
ENSG00000278789,ENST00000613851.1,1,0,1,0,0,0,0,0
ENSG00000278789,ENST00000616040.4,1,0,0,1,0,0,0,2
ENSG00000278789,ENST00000616919.4,0,0,0,0,0,1,0,0
ENSG00000278789,ENST00000619281.4,1,1,2,0,0,0,0,0
ENSG00000278801,ENST00000633698.1,0,0,0,0,2,0,0,0
ENSG00000278811,ENST00000619867.4,0,0,0,2,0,0,0,0
ENSG00000278817,ENST00000613204.1,9,9,4,7,5,0,1,5
ENSG00000278823,ENST00000610499.2,4,3,3,0,0,0,1,0
ENSG00000278823,ENST00000615273.4,5,3,5,0,2,2,8,2
ENSG00000278823,ENST00000631695.1,1,2,2,0,1,0,0,0
ENSG00000278823,ENST00000631883.1,3,3,3,0,0,0,7,0
ENSG00000278823,ENST00000632738.1,0,1,0,0,0,0,0,0
ENSG00000278823,ENST00000633657.1,0,0,0,1,0,0,0,0
ENSG00000278828,ENST00000685041.1,4,1,6,1,5,0,5,1
ENSG00000278839,ENST00000611277.1,4,4,3,1,6,1,3,3
ENSG00000278839,ENST00000611616.4,122,51,159,39,132,23,174,119
ENSG00000278839,ENST00000611952.1,0,6,0,3,8,1,3,4
ENSG00000278839,ENST00000613176.4,0,0,0,1,1,1,0,1
ENSG00000278839,ENST00000614330.4,4,3,5,3,7,1,9,4
ENSG00000278839,ENST00000621240.1,0,0,0,0,1,1,0,0
ENSG00000278839,ENST00000622047.1,1,0,2,0,1,1,0,0
ENSG00000278839,ENST00000622553.4,3,7,7,3,6,2,7,4
ENSG00000278843,ENST00000611911.4,1,0,0,1,1,0,1,1
ENSG00000278843,ENST00000613289.2,0,0,0,0,0,0,0,0
ENSG00000278843,ENST00000631999.1,0,0,0,0,0,0,0,0
ENSG00000278843,ENST00000632268.1,0,0,2,0,1,1,0,1
ENSG00000278843,ENST00000632360.1,0,0,2,0,0,0,0,0
ENSG00000278845,ENST00000613675.5,23,18,33,19,29,7,30,16
ENSG00000278845,ENST00000619548.1,24,21,34,20,33,6,28,15
ENSG00000278867,ENST00000625123.1,0,0,0,0,0,0,0,1
ENSG00000278876,ENST00000623802.1,0,0,0,0,0,0,0,0
ENSG00000278895,ENST00000624591.1,2,1,2,0,2,1,0,0
ENSG00000278903,ENST00000624165.1,0,0,0,0,0,0,0,0
ENSG00000278903,ENST00000624576.3,0,0,0,0,0,0,0,0
ENSG00000278905,ENST00000623223.1,0,2,0,0,0,0,0,0
ENSG00000278911,ENST00000624305.1,0,0,0,0,0,0,0,0
ENSG00000278917,ENST00000623722.1,1,0,0,0,0,0,0,0
ENSG00000278922,ENST00000624451.1,0,0,0,0,0,0,0,0
ENSG00000278932,ENST00000624052.1,0,0,0,0,0,0,0,0
ENSG00000278932,ENST00000625153.3,1,0,0,0,0,0,0,1
ENSG00000278932,ENST00000686553.1,0,0,0,0,0,0,0,0
ENSG00000278932,ENST00000692626.1,0,0,0,0,0,0,0,0
ENSG00000278932,ENST00000701055.1,0,1,0,0,3,0,0,2
ENSG00000278933,ENST00000624990.1,0,1,0,0,0,0,0,0
ENSG00000278935,ENST00000623212.1,0,0,0,1,0,0,0,0
ENSG00000278948,ENST00000624344.1,0,0,1,6,3,0,4,3
ENSG00000278950,ENST00000623981.1,4,1,0,0,0,0,0,0
ENSG00000278952,ENST00000623192.1,0,1,0,0,0,0,0,0
ENSG00000278961,ENST00000624951.1,0,0,1,0,0,0,0,0
ENSG00000278965,ENST00000624942.1,0,1,0,0,0,0,0,0
ENSG00000278966,ENST00000623226.1,0,0,0,0,0,0,0,0
ENSG00000278966,ENST00000633169.1,0,0,0,1,0,0,0,0
ENSG00000278969,ENST00000625186.1,0,0,0,0,0,0,0,0
ENSG00000278986,ENST00000623524.1,4,0,2,1,1,0,0,2
ENSG00000278989,ENST00000624124.1,0,0,0,0,0,0,0,0
ENSG00000278995,ENST00000624755.1,0,0,0,0,0,0,0,0
ENSG00000278996,ENST00000623664.1,3,7,1,3,2,1,4,3
ENSG00000278997,ENST00000622988.1,0,0,0,0,0,0,0,0
ENSG00000279000,ENST00000641238.1,0,0,0,0,0,0,0,0
ENSG00000279026,ENST00000623547.1,0,0,0,1,0,0,0,0
ENSG00000279035,ENST00000625094.1,0,0,0,0,1,0,1,0
ENSG00000279041,ENST00000623026.1,0,0,1,0,0,0,0,0
ENSG00000279042,ENST00000623533.1,0,0,0,2,0,0,0,0
ENSG00000279048,ENST00000625121.2,0,0,0,0,0,0,0,0
ENSG00000279051,ENST00000302622.4,0,0,0,2,0,0,0,0
ENSG00000279058,ENST00000624701.2,0,0,0,0,0,0,0,0
ENSG00000279059,ENST00000623493.1,0,0,0,0,1,0,2,0
ENSG00000279069,ENST00000624641.2,4,0,3,0,0,0,0,1
ENSG00000279070,ENST00000624835.2,0,0,0,0,0,0,0,0
ENSG00000279072,ENST00000624628.1,0,12,0,0,0,0,0,0
ENSG00000279080,ENST00000624072.1,1,3,0,0,0,0,1,0
ENSG00000279082,ENST00000654700.2,0,0,0,0,0,0,1,0
ENSG00000279082,ENST00000663538.2,0,1,0,0,0,0,0,0
ENSG00000279082,ENST00000689133.1,0,0,0,0,0,0,1,0
ENSG00000279085,ENST00000623888.1,0,0,0,1,0,0,0,0
ENSG00000279086,ENST00000624389.1,0,0,0,0,0,0,0,1
ENSG00000279092,ENST00000623619.1,0,0,0,0,0,0,1,0
ENSG00000279095,ENST00000623022.1,2,3,0,2,1,0,2,4
ENSG00000279099,ENST00000623193.1,0,0,0,3,0,0,0,0
ENSG00000279108,ENST00000623128.1,1,1,0,0,0,0,0,0
ENSG00000279110,ENST00000623980.1,0,0,0,0,0,0,0,0
ENSG00000279114,ENST00000624363.1,0,0,0,0,0,0,0,0
ENSG00000279116,ENST00000624618.2,0,1,0,0,0,0,0,0
ENSG00000279117,ENST00000624624.1,22,23,8,15,6,0,10,7
ENSG00000279127,ENST00000624993.1,1,0,1,1,0,0,0,1
ENSG00000279129,ENST00000625162.1,0,0,0,0,0,0,1,0
ENSG00000279133,ENST00000624147.1,0,0,0,0,0,0,0,0
ENSG00000279135,ENST00000625156.1,0,0,0,0,1,0,0,0
ENSG00000279141,ENST00000626304.2,1,0,0,0,0,0,0,0
ENSG00000279141,ENST00000628780.1,3,0,0,0,1,0,0,2
ENSG00000279142,ENST00000623284.1,0,0,0,0,0,0,0,0
ENSG00000279145,ENST00000623483.2,0,0,1,0,0,0,0,0
ENSG00000279147,ENST00000623415.1,0,0,0,0,0,0,0,0
ENSG00000279161,ENST00000624917.1,0,0,0,2,0,0,0,0
ENSG00000279165,ENST00000624300.1,0,0,0,0,0,0,0,0
ENSG00000279168,ENST00000639209.1,0,0,0,0,0,0,0,0
ENSG00000279170,ENST00000607332.2,3,3,7,1,4,2,6,1
ENSG00000279170,ENST00000623858.2,5,3,13,4,12,1,10,5
ENSG00000279170,ENST00000651400.1,9,11,11,8,15,0,12,0
ENSG00000279170,ENST00000652704.1,12,9,12,8,13,0,13,0
ENSG00000279175,ENST00000623440.1,3,0,3,1,3,2,3,2
ENSG00000279190,ENST00000624902.1,0,0,0,0,0,0,0,0
ENSG00000279192,ENST00000624480.1,0,0,0,1,0,0,0,0
ENSG00000279199,ENST00000623793.1,0,0,0,0,0,0,1,0
ENSG00000279200,ENST00000623335.1,0,0,0,0,0,0,0,0
ENSG00000279207,ENST00000624409.1,1,0,1,0,1,0,0,0
ENSG00000279215,ENST00000624006.1,4,4,3,2,7,0,7,0
ENSG00000279217,ENST00000624264.1,2,1,0,2,3,0,0,0
ENSG00000279227,ENST00000623784.2,0,0,0,0,0,0,0,1
ENSG00000279233,ENST00000623804.1,0,1,0,0,0,0,0,0
ENSG00000279246,ENST00000623765.1,0,0,0,0,3,0,0,0
ENSG00000279247,ENST00000612207.4,56,36,106,12,138,40,152,116
ENSG00000279247,ENST00000617079.4,0,0,0,0,1,0,0,0
ENSG00000279247,ENST00000618233.4,3,6,3,4,7,2,8,3
ENSG00000279247,ENST00000620269.4,19,13,35,6,38,15,39,30
ENSG00000279247,ENST00000625009.1,2,5,1,0,2,0,0,0
ENSG00000279265,ENST00000623124.1,0,0,0,0,1,0,0,1
ENSG00000279266,ENST00000623701.1,0,1,0,0,0,0,0,0
ENSG00000279267,ENST00000623707.1,1,0,0,0,0,0,0,0
ENSG00000279278,ENST00000624350.1,0,4,2,1,0,0,0,1
ENSG00000279283,ENST00000624048.1,0,0,0,0,0,0,0,0
ENSG00000279296,ENST00000624952.1,0,0,0,1,0,0,1,0
ENSG00000279302,ENST00000623825.1,0,0,0,0,0,0,0,0
ENSG00000279307,ENST00000624084.2,1,0,1,1,1,0,0,0
ENSG00000279317,ENST00000623861.1,0,0,0,0,0,0,0,0
ENSG00000279318,ENST00000623039.1,0,0,1,0,0,0,0,0
ENSG00000279319,ENST00000623380.1,0,0,0,0,0,0,0,0
ENSG00000279320,ENST00000624849.1,2,0,0,0,0,0,0,2
ENSG00000279321,ENST00000623559.1,0,0,0,0,0,0,0,0
ENSG00000279324,ENST00000622945.1,0,2,0,2,0,0,0,2
