gene_id,transcript_id,HUAEC_low1,HUAEC_low2,HUAEC_low3,HUAEC_low4,HUAEC_high1,HUAEC_high2,HUAEC_high3,HUAEC_high4
ENSG00000213463,ENST00000554216.1,20,24,22,21,25,3,25,4
ENSG00000213465,ENST00000246747.9,136,182,175,158,155,39,193,151
ENSG00000213465,ENST00000524585.1,5,7,10,3,4,0,5,1
ENSG00000213465,ENST00000529254.1,15,31,37,7,14,7,24,10
ENSG00000213465,ENST00000529384.5,16,32,39,18,26,5,36,19
ENSG00000213465,ENST00000533729.1,25,49,63,21,30,9,39,25
ENSG00000213516,ENST00000321792.5,2,11,0,4,6,2,5,4
ENSG00000213516,ENST00000399794.6,4,9,4,14,7,3,7,7
ENSG00000213516,ENST00000413769.1,2,0,0,0,1,0,2,1
ENSG00000213516,ENST00000652648.1,5,10,4,15,5,2,10,6
ENSG00000213523,ENST00000336283.9,109,112,127,97,128,29,106,99
ENSG00000213523,ENST00000520427.1,3,6,5,4,9,1,1,3
ENSG00000213523,ENST00000523259.5,6,8,4,7,14,0,5,4
ENSG00000213523,ENST00000602775.5,123,116,136,104,139,28,114,104
ENSG00000213523,ENST00000602875.5,5,3,1,5,5,0,2,3
ENSG00000213533,ENST00000355083.11,4,14,9,6,3,0,2,6
ENSG00000213533,ENST00000485356.1,0,1,0,0,1,0,0,0
ENSG00000213551,ENST00000372950.6,15,17,35,29,13,3,22,14
ENSG00000213563,ENST00000313465.5,3,4,11,2,8,2,4,11
ENSG00000213563,ENST00000524821.6,3,4,11,2,8,2,4,11
ENSG00000213563,ENST00000534680.5,2,3,2,2,4,2,4,5
ENSG00000213585,ENST00000265333.8,32,64,69,60,42,5,53,35
ENSG00000213585,ENST00000395044.7,43,74,91,73,57,9,68,40
ENSG00000213585,ENST00000395047.6,6,12,29,13,10,4,10,8
ENSG00000213585,ENST00000425992.2,0,0,0,0,1,0,0,0
ENSG00000213585,ENST00000466080.1,2,4,17,6,8,0,2,2
ENSG00000213588,ENST00000395064.3,1,1,1,2,0,0,1,2
ENSG00000213593,ENST00000278422.9,9,9,19,2,3,6,6,5
ENSG00000213593,ENST00000378312.8,8,5,7,6,3,2,5,5
ENSG00000213593,ENST00000524972.6,5,6,14,3,6,4,0,1
ENSG00000213593,ENST00000525035.6,8,10,7,3,5,5,5,2
ENSG00000213593,ENST00000528110.5,0,0,2,0,0,0,1,0
ENSG00000213593,ENST00000529403.1,9,11,12,2,5,6,6,8
ENSG00000213593,ENST00000533602.6,7,7,13,5,4,4,4,7
ENSG00000213593,ENST00000713775.1,11,6,14,5,4,3,2,5
ENSG00000213593,ENST00000713776.1,12,10,11,5,5,6,5,8
ENSG00000213593,ENST00000713777.1,13,11,11,8,3,5,4,3
ENSG00000213593,ENST00000713778.1,8,7,11,6,4,5,2,4
ENSG00000213593,ENST00000713948.1,6,4,12,3,2,3,3,5
ENSG00000213593,ENST00000713949.1,118,204,191,131,82,17,86,114
ENSG00000213593,ENST00000713950.1,7,6,9,7,2,5,0,3
ENSG00000213598,ENST00000480540.1,5,15,5,11,6,1,5,3
ENSG00000213599,ENST00000561824.5,4,10,3,5,12,0,2,0
ENSG00000213599,ENST00000565342.5,5,10,7,4,10,2,3,3
ENSG00000213599,ENST00000566712.2,7,15,7,4,16,1,1,3
ENSG00000213599,ENST00000567520.5,3,14,3,7,14,1,3,0
ENSG00000213599,ENST00000568997.5,7,13,3,5,7,0,4,2
ENSG00000213599,ENST00000569959.5,8,4,4,3,7,1,0,2
ENSG00000213614,ENST00000268097.10,2,6,4,5,5,2,4,3
ENSG00000213614,ENST00000565873.1,0,0,2,0,1,0,2,0
ENSG00000213614,ENST00000682064.1,1,1,5,1,0,0,1,1
ENSG00000213614,ENST00000682235.1,0,0,4,2,0,0,0,0
ENSG00000213614,ENST00000682461.1,0,3,5,0,3,0,3,3
ENSG00000213614,ENST00000682653.1,1,0,5,0,2,0,0,1
ENSG00000213614,ENST00000682721.1,0,5,7,4,2,0,6,6
ENSG00000213614,ENST00000682843.1,1,0,5,2,2,0,2,3
ENSG00000213614,ENST00000683133.1,1,5,5,4,5,0,2,2
ENSG00000213614,ENST00000683243.1,1,3,5,1,4,2,2,4
ENSG00000213614,ENST00000683463.1,1,0,3,0,2,0,4,1
ENSG00000213614,ENST00000683548.1,2,3,5,0,0,0,3,0
ENSG00000213614,ENST00000683579.1,0,3,4,2,4,0,3,3
ENSG00000213614,ENST00000683587.1,2,3,3,1,1,0,5,0
ENSG00000213614,ENST00000683735.1,0,2,3,3,0,0,2,2
ENSG00000213614,ENST00000683853.1,2,0,3,1,2,0,0,0
ENSG00000213614,ENST00000684125.1,3,5,4,3,1,0,4,3
ENSG00000213614,ENST00000684203.1,0,1,2,0,1,0,0,0
ENSG00000213614,ENST00000684231.1,1,4,5,4,4,0,2,4
ENSG00000213614,ENST00000684263.1,2,1,6,1,4,0,4,0
ENSG00000213614,ENST00000684305.1,2,5,5,2,5,0,3,3
ENSG00000213614,ENST00000684602.1,1,4,9,5,3,2,3,2
ENSG00000213614,ENST00000684667.1,1,3,8,4,3,0,5,3
ENSG00000213619,ENST00000263774.9,31,49,51,45,29,10,41,34
ENSG00000213619,ENST00000525212.1,13,16,23,7,9,0,13,8
ENSG00000213619,ENST00000525378.5,8,13,23,11,12,0,12,7
ENSG00000213619,ENST00000527178.1,10,12,17,5,6,0,11,10
ENSG00000213619,ENST00000531351.2,8,13,14,12,9,3,13,10
ENSG00000213619,ENST00000533507.5,11,24,29,19,11,2,20,12
ENSG00000213619,ENST00000677462.1,11,19,24,17,9,2,17,10
ENSG00000213619,ENST00000678975.1,10,23,27,18,12,3,18,12
ENSG00000213625,ENST00000371065.9,20,40,23,17,13,2,14,10
ENSG00000213625,ENST00000475108.5,2,8,8,3,3,0,2,1
ENSG00000213625,ENST00000484243.1,0,1,0,0,2,0,0,1
ENSG00000213625,ENST00000488747.5,1,6,7,0,4,0,0,0
ENSG00000213625,ENST00000497874.5,81,111,124,87,104,11,98,58
ENSG00000213625,ENST00000613538.1,18,36,22,13,11,2,12,8
ENSG00000213626,ENST00000395323.9,0,0,2,0,2,0,0,1
ENSG00000213638,ENST00000329478.4,3,1,1,1,1,0,4,1
ENSG00000213639,ENST00000296122.10,22,37,25,23,13,2,25,11
ENSG00000213639,ENST00000395366.3,22,37,25,23,13,2,26,11
ENSG00000213639,ENST00000418910.2,0,0,0,1,0,0,0,0
ENSG00000213639,ENST00000420282.6,21,37,24,23,13,2,25,11
ENSG00000213639,ENST00000441461.6,0,0,0,0,0,0,2,0
ENSG00000213639,ENST00000455580.6,21,37,24,23,13,2,25,11
ENSG00000213639,ENST00000703174.1,21,37,25,23,13,2,26,11
ENSG00000213648,ENST00000360423.12,4,7,5,10,6,2,4,11
ENSG00000213648,ENST00000563944.1,2,0,0,1,2,0,0,2
ENSG00000213648,ENST00000565290.5,0,0,0,1,1,0,0,2
ENSG00000213654,ENST00000375043.3,0,1,0,1,0,0,0,0
ENSG00000213654,ENST00000472768.5,0,0,0,0,1,0,0,0
ENSG00000213654,ENST00000487761.5,0,0,0,0,0,0,1,0
ENSG00000213654,ENST00000619085.1,0,0,1,1,1,0,1,0
ENSG00000213658,ENST00000566415.1,0,0,0,0,0,0,0,2
ENSG00000213658,ENST00000570232.2,0,0,0,1,0,0,0,0
ENSG00000213672,ENST00000416649.6,0,1,3,2,0,0,1,0
ENSG00000213676,ENST00000375201.8,3,9,4,3,4,0,6,7
ENSG00000213676,ENST00000375203.8,9,10,14,16,13,3,15,17
ENSG00000213676,ENST00000453203.2,7,10,11,3,4,0,14,5
ENSG00000213676,ENST00000468502.1,3,9,11,7,8,3,6,8
ENSG00000213676,ENST00000485314.5,0,0,0,0,0,0,0,1
ENSG00000213676,ENST00000495579.5,7,16,11,16,9,3,15,9
ENSG00000213689,ENST00000433541.1,6,6,7,4,8,1,6,9
ENSG00000213689,ENST00000444177.1,2,0,2,4,3,0,3,2
ENSG00000213689,ENST00000456089.1,6,9,7,4,7,1,9,5
ENSG00000213689,ENST00000492235.2,9,13,8,10,11,2,7,9
ENSG00000213689,ENST00000625293.3,19,13,17,13,18,5,25,21
ENSG00000213689,ENST00000635452.2,8,7,8,6,8,1,4,9
ENSG00000213694,ENST00000358157.3,0,2,6,1,0,0,0,1
ENSG00000213694,ENST00000375846.3,0,2,6,0,0,0,0,0
ENSG00000213699,ENST00000344420.10,6,23,30,11,12,3,12,14
ENSG00000213699,ENST00000414029.1,4,18,19,4,3,3,7,8
ENSG00000213699,ENST00000429494.5,3,20,18,4,3,3,10,8
ENSG00000213699,ENST00000482746.1,0,4,0,0,0,0,2,0
ENSG00000213700,ENST00000396131.2,0,2,2,0,0,0,1,0
ENSG00000213707,ENST00000395823.2,1,0,0,0,0,0,0,0
ENSG00000213719,ENST00000375779.6,83,80,91,79,81,22,83,78
ENSG00000213719,ENST00000375780.6,68,86,95,87,84,18,92,64
ENSG00000213719,ENST00000375784.8,59,75,92,81,46,17,96,79
ENSG00000213719,ENST00000395892.5,77,78,104,74,78,17,91,87
ENSG00000213719,ENST00000616760.1,97,98,101,91,76,29,85,76
ENSG00000213722,ENST00000375787.6,3,4,5,8,1,0,8,7
ENSG00000213722,ENST00000375789.7,3,6,1,6,3,0,3,3
ENSG00000213722,ENST00000375792.7,5,3,8,7,3,2,7,7
ENSG00000213722,ENST00000416410.6,2,10,3,7,3,2,3,3
ENSG00000213722,ENST00000436437.2,2,5,5,7,4,0,4,1
ENSG00000213722,ENST00000437288.5,2,3,3,6,2,0,2,1
ENSG00000213722,ENST00000469963.5,3,2,5,3,2,1,0,0
ENSG00000213722,ENST00000480913.5,2,5,3,4,4,1,7,5
ENSG00000213722,ENST00000483792.1,2,3,9,7,4,1,3,2
ENSG00000213722,ENST00000488119.1,0,0,0,1,0,0,1,0
ENSG00000213741,ENST00000245458.11,55285,78127,82392,76359,77086,11947,71924,53553
ENSG00000213741,ENST00000396020.7,207,236,330,278,265,34,273,178
ENSG00000213741,ENST00000539688.1,0,0,0,2,1,1,0,0
ENSG00000213741,ENST00000554075.2,114,146,237,182,175,26,190,114
ENSG00000213741,ENST00000556230.2,55631,78612,82898,76781,77634,12029,72397,53913
ENSG00000213741,ENST00000557111.5,443,705,793,650,566,96,551,450
ENSG00000213741,ENST00000557367.2,53097,75114,78926,73327,74052,11432,69043,51400
ENSG00000213741,ENST00000557519.1,116,144,246,160,164,30,181,107
ENSG00000213753,ENST00000464061.1,7,5,7,7,4,2,2,0
ENSG00000213757,ENST00000474167.1,0,1,0,0,0,0,0,0
ENSG00000213762,ENST00000396161.10,1,2,2,0,2,2,0,0
ENSG00000213772,ENST00000487533.1,0,0,0,0,0,0,0,1
ENSG00000213780,ENST00000259895.9,1,0,0,2,3,1,0,2
ENSG00000213780,ENST00000483318.5,0,1,1,1,0,0,0,0
ENSG00000213782,ENST00000352940.8,13,20,18,12,9,2,14,17
ENSG00000213782,ENST00000358007.7,13,20,21,12,9,2,14,18
ENSG00000213782,ENST00000541537.5,0,0,1,4,0,0,0,0
ENSG00000213782,ENST00000542123.5,13,22,19,8,9,2,14,15
ENSG00000213782,ENST00000545038.5,14,20,21,12,9,2,14,18
ENSG00000213793,ENST00000596623.2,0,0,0,0,0,0,0,1
ENSG00000213793,ENST00000638862.2,1,1,0,1,1,0,0,2
ENSG00000213799,ENST00000458035.3,3,4,0,1,0,0,0,0
ENSG00000213799,ENST00000595091.6,3,4,1,0,1,1,1,0
ENSG00000213801,ENST00000550843.1,0,1,3,4,0,0,0,1
ENSG00000213849,ENST00000449702.1,0,0,0,1,0,0,0,0
ENSG00000213853,ENST00000342147.4,0,0,0,1,1,0,0,1
ENSG00000213853,ENST00000359543.8,15,20,24,9,12,3,9,10
ENSG00000213853,ENST00000536829.1,3,2,3,3,4,1,4,2
ENSG00000213859,ENST00000333751.8,2,2,2,2,0,0,1,0
ENSG00000213859,ENST00000576980.2,2,2,2,2,0,0,0,0
ENSG00000213860,ENST00000396599.2,35,62,65,57,79,10,55,51
ENSG00000213866,ENST00000444752.1,1,4,0,2,0,0,0,0
ENSG00000213885,ENST00000425147.1,0,3,4,1,1,0,1,0
ENSG00000213886,ENST00000377050.5,0,0,0,1,0,0,1,0
ENSG00000213889,ENST00000396737.6,0,0,0,1,0,0,0,0
ENSG00000213903,ENST00000345363.8,0,0,0,0,1,0,0,0
ENSG00000213904,ENST00000457234.2,1,0,0,0,1,0,0,0
ENSG00000213906,ENST00000528054.1,0,0,0,1,0,2,2,0
ENSG00000213918,ENST00000246949.10,0,4,0,0,0,0,0,0
ENSG00000213918,ENST00000407479.5,2,4,0,0,0,0,0,0
ENSG00000213918,ENST00000570664.1,0,3,0,0,0,0,0,0
ENSG00000213918,ENST00000570769.5,1,5,0,1,0,0,0,1
ENSG00000213918,ENST00000570807.5,0,4,0,0,0,0,0,0
ENSG00000213918,ENST00000576792.1,0,3,0,0,0,0,0,0
ENSG00000213920,ENST00000288087.12,29,45,47,47,39,0,36,31
ENSG00000213920,ENST00000396833.2,3,9,3,10,10,0,6,7
ENSG00000213920,ENST00000530222.5,12,15,12,13,17,2,11,7
ENSG00000213920,ENST00000531553.1,0,2,0,3,5,0,0,0
ENSG00000213920,ENST00000532557.5,0,2,0,3,5,0,0,1
ENSG00000213920,ENST00000532742.5,0,3,0,1,0,0,0,0
ENSG00000213923,ENST00000359867.7,6,22,27,17,12,3,7,4
ENSG00000213923,ENST00000396832.6,6,22,27,17,12,3,7,4
ENSG00000213923,ENST00000405675.7,4,12,4,6,0,0,6,1
ENSG00000213923,ENST00000413574.6,4,12,2,6,1,0,5,0
ENSG00000213923,ENST00000442216.1,2,11,4,2,1,0,0,2
ENSG00000213923,ENST00000612795.2,2,13,4,3,0,0,1,2
ENSG00000213928,ENST00000324076.5,3,5,7,8,4,1,9,5
ENSG00000213928,ENST00000396864.8,2,7,9,10,5,4,4,6
ENSG00000213928,ENST00000560275.6,0,0,0,0,1,0,0,2
ENSG00000213928,ENST00000560311.2,4,5,7,10,5,1,10,1
ENSG00000213928,ENST00000561342.6,1,0,0,0,0,0,1,0
ENSG00000213928,ENST00000698996.1,2,7,5,8,11,2,5,4
ENSG00000213928,ENST00000698997.1,2,7,8,4,6,0,7,7
ENSG00000213928,ENST00000698998.1,1,7,9,6,4,0,8,5
ENSG00000213928,ENST00000699015.1,2,11,7,8,3,2,6,4
ENSG00000213928,ENST00000699018.1,3,6,6,1,2,0,7,6
ENSG00000213928,ENST00000699064.1,3,3,11,3,5,2,10,5
ENSG00000213928,ENST00000699067.1,2,6,12,5,10,1,11,6
ENSG00000213928,ENST00000699069.1,3,7,3,3,4,4,9,2
ENSG00000213928,ENST00000699070.1,0,0,0,1,0,0,0,0
ENSG00000213928,ENST00000699071.1,2,6,3,5,6,3,10,3
ENSG00000213928,ENST00000699072.1,3,8,7,4,4,1,7,4
ENSG00000213928,ENST00000699076.1,4,5,6,7,6,2,6,3
ENSG00000213928,ENST00000699077.1,5,2,8,5,3,3,5,6
ENSG00000213928,ENST00000699079.1,5,6,6,5,6,0,4,5
ENSG00000213928,ENST00000699080.1,2,3,7,5,2,0,5,1
ENSG00000213928,ENST00000699081.1,3,8,3,9,5,0,6,4
ENSG00000213928,ENST00000699082.1,3,3,6,3,4,1,9,7
ENSG00000213928,ENST00000699083.1,6,2,10,5,4,0,7,2
ENSG00000213928,ENST00000699099.1,3,6,4,3,3,3,13,4
ENSG00000213928,ENST00000699101.1,3,7,2,4,3,2,6,1
ENSG00000213928,ENST00000699103.1,0,4,4,2,6,1,8,3
ENSG00000213928,ENST00000699105.1,2,5,2,4,4,2,7,7
ENSG00000213928,ENST00000699106.1,3,6,6,2,5,2,5,2
ENSG00000213928,ENST00000699108.1,7,1,8,6,8,1,12,5
ENSG00000213928,ENST00000699109.1,3,6,3,1,5,1,4,5
ENSG00000213928,ENST00000699178.1,0,3,6,2,5,0,7,7
ENSG00000213928,ENST00000699179.1,3,6,3,6,3,0,6,5
ENSG00000213928,ENST00000699180.1,5,4,2,7,6,2,8,7
ENSG00000213928,ENST00000699181.1,7,6,2,5,5,2,9,6
ENSG00000213928,ENST00000699182.1,5,6,9,3,7,2,5,5
ENSG00000213928,ENST00000699184.1,6,7,1,2,2,1,4,3
ENSG00000213930,ENST00000378842.8,5,6,3,5,4,0,5,8
ENSG00000213930,ENST00000450095.6,5,6,3,6,0,1,0,6
ENSG00000213930,ENST00000488412.2,3,5,2,7,0,0,0,1
ENSG00000213930,ENST00000554550.5,2,8,3,8,1,2,0,5
ENSG00000213930,ENST00000554638.5,4,11,0,7,3,2,4,6
ENSG00000213930,ENST00000555754.1,0,3,1,5,0,1,0,1
ENSG00000213930,ENST00000557706.5,4,6,0,6,0,1,0,0
ENSG00000213939,ENST00000466297.1,9,13,16,12,8,0,6,9
ENSG00000213942,ENST00000498412.1,0,1,0,0,0,0,0,0
ENSG00000213943,ENST00000396959.2,3,4,3,2,3,0,1,0
ENSG00000213949,ENST00000282588.7,0,0,0,2,0,0,0,0
ENSG00000213949,ENST00000504669.5,0,0,0,2,0,0,0,0
ENSG00000213949,ENST00000506275.1,0,0,0,2,0,0,0,0
ENSG00000213949,ENST00000650673.1,0,0,0,2,0,0,0,0
ENSG00000213963,ENST00000699448.1,0,0,1,0,0,0,0,0
ENSG00000213963,ENST00000699450.1,1,1,0,1,1,0,0,0
ENSG00000213963,ENST00000699474.1,0,3,0,0,0,0,0,0
ENSG00000213963,ENST00000699480.1,3,0,4,0,0,0,0,0
ENSG00000213963,ENST00000699505.1,3,0,4,0,0,0,0,0
ENSG00000213965,ENST00000397061.4,7,2,18,5,0,0,5,0
ENSG00000213967,ENST00000334589.9,0,3,0,0,0,0,0,0
ENSG00000213967,ENST00000525354.6,0,3,0,2,0,0,0,0
ENSG00000213967,ENST00000531821.6,0,3,4,0,3,0,1,4
ENSG00000213967,ENST00000594466.6,0,3,0,3,0,0,0,0
ENSG00000213977,ENST00000225525.4,122,135,172,126,94,39,116,88
ENSG00000213977,ENST00000611779.4,71,99,135,84,63,25,68,35
ENSG00000213983,ENST00000308724.9,3,3,2,3,2,0,4,0
ENSG00000213983,ENST00000397120.8,4,2,0,2,2,1,3,0
ENSG00000213983,ENST00000465445.6,0,1,0,0,0,0,2,0
ENSG00000213983,ENST00000535852.6,2,2,0,1,1,0,3,0
ENSG00000213983,ENST00000554554.5,7,3,0,0,2,0,2,0
ENSG00000213983,ENST00000554892.1,0,2,0,0,2,0,0,0
ENSG00000213983,ENST00000557189.5,0,0,0,1,0,0,0,0
ENSG00000213988,ENST00000469078.5,4,3,5,3,3,0,4,6
ENSG00000213988,ENST00000473524.5,0,0,0,0,0,0,0,1
ENSG00000213988,ENST00000474284.1,1,0,1,2,3,0,0,0
ENSG00000213988,ENST00000484032.1,0,0,0,0,1,0,0,1
ENSG00000213995,ENST00000309957.3,2,0,4,4,4,0,0,0
ENSG00000213995,ENST00000424185.7,2,1,4,4,4,0,0,0
ENSG00000213995,ENST00000470164.2,2,1,7,4,5,0,4,5
ENSG00000213995,ENST00000679389.1,0,0,3,0,0,0,3,3
ENSG00000213995,ENST00000679968.1,0,1,3,1,0,0,3,3
ENSG00000213995,ENST00000680254.1,2,2,7,5,5,0,4,5
ENSG00000213995,ENST00000680312.1,2,0,4,4,4,0,0,0
ENSG00000213995,ENST00000680505.1,2,0,4,4,4,0,0,0
ENSG00000213999,ENST00000424583.7,0,0,0,0,1,0,0,1
ENSG00000213999,ENST00000444486.7,0,11,4,5,2,0,1,2
ENSG00000214012,ENST00000449496.2,4,5,5,1,4,0,3,0
ENSG00000214013,ENST00000318010.13,0,0,2,0,1,0,0,2
ENSG00000214013,ENST00000440615.6,0,0,5,3,0,0,0,0
ENSG00000214013,ENST00000561871.1,1,0,0,0,0,0,0,0
ENSG00000214013,ENST00000566442.5,0,0,1,0,0,0,0,0
ENSG00000214021,ENST00000427220.5,0,0,0,0,2,0,0,0
ENSG00000214021,ENST00000471058.1,0,1,1,0,1,0,0,0
ENSG00000214021,ENST00000602338.1,0,1,0,0,0,0,1,0
ENSG00000214021,ENST00000685419.1,0,2,0,0,1,0,0,0
ENSG00000214021,ENST00000703870.1,0,0,0,0,2,0,0,0
ENSG00000214022,ENST00000397281.6,8,12,11,10,5,0,6,4
ENSG00000214022,ENST00000425389.2,8,12,10,10,5,1,6,3
ENSG00000214022,ENST00000444957.3,8,12,11,10,5,0,6,3
ENSG00000214022,ENST00000479668.5,8,12,10,10,5,0,6,3
ENSG00000214022,ENST00000489432.7,8,12,12,10,5,0,6,4
ENSG00000214026,ENST00000381514.7,0,0,0,0,0,0,1,3
ENSG00000214026,ENST00000381519.5,4,2,8,4,2,0,5,4
ENSG00000214026,ENST00000397294.7,1,0,0,0,0,0,0,0
ENSG00000214026,ENST00000397297.7,0,0,1,0,0,0,1,2
ENSG00000214026,ENST00000397298.8,5,1,7,6,2,0,4,6
ENSG00000214026,ENST00000429295.1,4,0,1,2,0,0,0,3
ENSG00000214026,ENST00000462288.5,2,0,2,4,0,0,1,3
ENSG00000214029,ENST00000537226.3,0,0,0,0,1,0,1,0
ENSG00000214029,ENST00000650709.1,0,0,0,0,1,0,1,0
ENSG00000214031,ENST00000416158.1,0,0,0,0,0,0,1,0
ENSG00000214043,ENST00000663153.1,0,0,1,0,0,0,0,0
ENSG00000214046,ENST00000358726.6,9,4,7,3,2,1,5,7
ENSG00000214046,ENST00000397349.6,8,11,14,9,6,4,6,3
ENSG00000214046,ENST00000461364.1,0,3,0,0,0,0,1,1
ENSG00000214046,ENST00000461488.5,0,6,3,5,2,0,4,4
ENSG00000214046,ENST00000463051.5,0,4,2,6,2,0,4,4
ENSG00000214046,ENST00000465250.6,4,4,11,1,0,0,3,3
ENSG00000214046,ENST00000481671.6,0,4,3,0,0,0,2,0
ENSG00000214046,ENST00000487416.7,78,95,104,101,91,28,98,63
ENSG00000214046,ENST00000487803.5,72,75,85,88,73,23,84,53
ENSG00000214046,ENST00000593404.5,39,49,54,45,38,8,42,28
ENSG00000214046,ENST00000593409.5,65,92,100,90,81,26,92,58
ENSG00000214046,ENST00000594507.5,0,4,0,0,0,0,1,0
ENSG00000214046,ENST00000597711.5,20,23,37,34,20,9,27,15
ENSG00000214046,ENST00000597781.5,0,2,3,0,0,0,2,0
ENSG00000214046,ENST00000599310.5,21,25,25,24,17,9,20,11
ENSG00000214046,ENST00000602194.5,6,9,3,5,2,1,13,5
ENSG00000214046,ENST00000627144.2,72,79,84,86,73,23,83,51
ENSG00000214049,ENST00000600160.3,0,0,0,1,0,0,0,0
ENSG00000214050,ENST00000380254.7,1,0,0,0,0,0,0,0
ENSG00000214063,ENST00000397396.5,6,8,7,4,2,0,11,6
ENSG00000214063,ENST00000397397.7,8,11,4,4,8,0,11,1
ENSG00000214063,ENST00000397404.5,7,12,7,3,4,0,10,4
ENSG00000214063,ENST00000397406.5,7,7,9,8,6,0,8,4
ENSG00000214063,ENST00000397408.5,6,4,11,4,4,0,13,3
ENSG00000214063,ENST00000397411.6,0,0,0,1,0,0,0,0
ENSG00000214063,ENST00000409531.5,7,7,5,5,3,0,6,2
ENSG00000214063,ENST00000409543.6,0,0,0,1,0,0,0,0
ENSG00000214063,ENST00000464987.5,4,8,5,5,2,0,9,4
ENSG00000214063,ENST00000468468.5,2,7,6,6,2,0,12,4
ENSG00000214063,ENST00000494815.1,6,11,6,4,5,0,6,3
ENSG00000214063,ENST00000527644.2,5,9,7,7,2,0,8,4
ENSG00000214078,ENST00000317677.9,11,9,11,10,17,6,10,7
ENSG00000214078,ENST00000352393.8,11,9,12,11,17,6,12,9
ENSG00000214078,ENST00000397442.5,2,0,0,1,0,0,0,0
ENSG00000214078,ENST00000397443.7,11,12,12,11,16,6,14,4
ENSG00000214078,ENST00000415920.5,8,5,6,11,13,4,6,7
ENSG00000214078,ENST00000462352.5,4,8,7,8,16,2,6,7
ENSG00000214078,ENST00000473373.1,4,8,8,7,12,2,4,6
ENSG00000214078,ENST00000483359.5,5,2,4,1,1,3,3,0
ENSG00000214078,ENST00000498814.1,3,3,5,7,10,1,3,4
ENSG00000214087,ENST00000570910.1,3,0,8,0,5,0,5,5
ENSG00000214087,ENST00000571082.5,3,0,8,1,5,0,5,5
ENSG00000214087,ENST00000573392.5,4,7,11,5,6,0,7,7
ENSG00000214087,ENST00000573569.5,1,0,2,0,2,0,0,1
ENSG00000214087,ENST00000577142.1,11,10,21,16,11,2,16,14
ENSG00000214087,ENST00000622299.5,15,13,24,19,13,3,17,15
ENSG00000214106,ENST00000646803.1,1,0,1,0,1,0,1,0
ENSG00000214106,ENST00000656459.1,0,0,0,1,0,0,0,0
ENSG00000214106,ENST00000662713.1,0,0,0,1,0,0,0,0
ENSG00000214113,ENST00000330636.9,93,115,118,122,102,18,100,90
ENSG00000214113,ENST00000455814.2,2,5,0,2,1,0,0,0
ENSG00000214113,ENST00000458438.2,6,13,10,6,11,1,4,2
ENSG00000214113,ENST00000463032.5,5,7,10,3,0,0,2,0
ENSG00000214113,ENST00000464010.5,94,113,121,122,104,18,100,90
ENSG00000214113,ENST00000468929.5,8,13,13,6,5,0,2,3
ENSG00000214113,ENST00000480566.5,1,14,10,2,11,1,1,4
ENSG00000214113,ENST00000500576.4,9,34,34,26,27,7,13,19
ENSG00000214114,ENST00000397572.5,143,213,201,204,186,39,217,146
ENSG00000214114,ENST00000494695.4,24,28,24,15,17,6,27,22
ENSG00000214114,ENST00000495043.5,21,25,45,43,34,1,42,27
ENSG00000214160,ENST00000397676.8,4,8,4,7,5,3,8,9
ENSG00000214160,ENST00000411922.5,3,6,4,6,5,2,4,7
ENSG00000214160,ENST00000445626.6,3,0,9,6,2,2,5,7
ENSG00000214160,ENST00000455059.5,2,0,7,4,1,0,3,2
ENSG00000214160,ENST00000485912.1,0,0,1,2,0,0,0,3
ENSG00000214192,ENST00000397758.2,1,0,3,1,0,0,1,0
ENSG00000214193,ENST00000672313.1,0,1,0,0,0,0,0,0
ENSG00000214193,ENST00000672976.1,0,1,0,0,0,0,0,0
ENSG00000214194,ENST00000397764.8,34,29,36,42,30,20,28,32
ENSG00000214194,ENST00000413744.1,8,4,4,4,10,1,0,7
ENSG00000214194,ENST00000439551.1,2,0,0,0,0,0,0,0
ENSG00000214194,ENST00000441359.1,9,4,6,6,10,0,2,8
ENSG00000214207,ENST00000388836.3,0,0,1,0,0,0,0,0
ENSG00000214223,ENST00000444945.1,0,0,0,0,0,1,0,0
ENSG00000214226,ENST00000397861.7,3,3,0,1,4,0,0,2
ENSG00000214253,ENST00000223136.5,488,621,663,528,537,125,522,432
ENSG00000214253,ENST00000435848.1,0,0,0,2,0,0,0,0
ENSG00000214253,ENST00000442303.1,93,140,150,59,92,27,88,67
ENSG00000214253,ENST00000449367.5,86,129,149,55,92,31,85,67
ENSG00000214253,ENST00000463406.5,19,30,43,22,24,8,26,24
ENSG00000214253,ENST00000473527.5,30,39,58,27,27,9,33,29
ENSG00000214253,ENST00000474120.5,29,38,54,27,31,11,28,25
ENSG00000214253,ENST00000480497.1,0,0,0,0,0,1,0,0
ENSG00000214253,ENST00000482199.5,23,33,46,16,26,9,28,24
ENSG00000214265,ENST00000551312.6,0,2,3,0,3,2,3,2
ENSG00000214274,ENST00000336811.10,2,7,7,4,4,0,7,7
ENSG00000214274,ENST00000554073.1,0,0,1,0,0,0,0,0
ENSG00000214279,ENST00000640237.2,0,4,0,0,0,0,0,1
ENSG00000214293,ENST00000440088.5,0,0,0,1,0,0,0,0
ENSG00000214293,ENST00000447009.1,0,0,0,1,0,0,0,0
ENSG00000214309,ENST00000398075.4,1,0,0,0,0,0,0,3
ENSG00000214309,ENST00000421390.1,0,0,0,0,0,0,0,3
